user_id,O_Score,C_Score,E_Score,A_Score,N_Score,CPB-I,CPB-O,JS_Score,Team_CPB-I-mean,Team_CPB-O-mean,Users-less-mean-A,Users-less-mean-A and C,Users-less-mean-C,Users-High-mean-N,Team_CPB-I-median,Team_CPB-O-median,leader-CPB-I,leader-CPB-O,dis_ocean,dis_os,cnt_send,cnt_send_size,cnt_send_attach,cnt_send_days,cnt_email_days,cnt_late_days,cnt_early_days,month_work_days,
CEL0561,40.0,39.0,36.0,19.0,40.0,-7.81,-20.47,11.35,-8.663333333333332,-19.153333333333336,10,5,8,13,-5.51,0,0,607.319807329,464.0,169.0,5107252.0,99.0,130.0,121.0,124.0,315.0,
JFC0557,22.0,16.0,23.0,40.0,33.0,-12.69,-16.19,11.93,-8.338,-19.438666666666663,11,5,7,13,-7.829999999999998,0,0,823.812844126,532.0,243.0,7459650.0,235.0,155.0,151.0,146.0,315.0,
ASD0577,40.0,48.0,36.0,14.0,37.0,-7.82,-23.79,12.47,-16.380666666666666,-23.899,10,5,16,18,-18.814999999999998,0,0,296.878572791,248.0,32.0,884396.0,0.0,31.0,80.0,77.0,315.0,
MAR0955,36.0,44.0,23.0,44.0,25.0,-25.01,-37.41,22.29,-11.093666666666667,-20.320999999999998,21,15,21,11,-10.825,0,0,196.026702982,152.0,26.0,767719.0,0.0,25.0,0.0,1.0,297.0,
GRM0868,21.0,25.0,20.0,13.0,28.0,-4.17,-10.82,6.37,-11.758000000000003,-21.769666666666666,15,9,13,15,-13.775000000000002,0,0,1051.75935819,730.0,220.0,6496556.0,0.0,129.0,0.0,0.0,315.0,
AAL0706,37.0,14.0,28.0,13.0,25.0,-5.93,-12.35,6.56,-10.249666666666668,-20.385666666666665,19,10,16,18,-9.010000000000002,0,0,140.369190981,108.0,17.0,561035.0,8.0,17.0,0.0,0.0,315.0,
RVC0232,34.0,20.0,47.0,38.0,25.0,-11.99,-26.77,16.91,-13.053999999999998,-23.732666666666667,9,5,6,7,-12.690000000000001,0,0,743.347424907,524.0,621.0,18351051.0,361.0,256.0,149.0,138.0,315.0,
TCD0009,44.0,28.0,44.0,38.0,23.0,-17.5,-33.37,19.69,0,0,0,0,0,0,0,0,0,872.443849846,530.0,36.0,981768.0,22.0,36.0,0.0,143.0,315.0,
ASM0575,42.0,25.0,21.0,45.0,30.0,-23.5,-28.37,17.59,-15.858,-23.746333333333332,11,5,15,18,-19.28,0,0,179.336328668,166.0,50.0,1432329.0,57.0,46.0,148.0,133.0,315.0,
JLM0364,35.0,22.0,15.0,25.0,37.0,-12.14,-13.09,8.08,-15.272,-24.610500000000002,11,5,7,12,-14.610000000000001,0,0,1180.41643379,778.0,733.0,21707457.0,215.0,285.0,92.0,0.0,315.0,
