ACC0042,6.5,15.5,8.0,1.0,23,-1
MNS0224,6.5,15.5,5.0,3.0,23,-1
JRS0362,6.5,16.0,6.0,0.0,23,-1
EIS0041,6.5,15.5,8.0,1.0,23,1,2011-03-18,
QNP0216,6.5,15.5,6.0,2.0,23,-1
KRV0372,6.5,16.0,6.0,0.0,23,-1
WPR0368,6.5,16.0,9.0,0.0,28,-1
WDD0366,6.5,16.0,7.0,0.0,16,-1
UIR0043,6.5,15.5,5.0,0.0,23,-1
HDS0367,6.5,16.0,8.0,0.0,23,-1
AJF0370,6.5,16.0,7.0,0.0,25,-1
DFR0218,6.5,15.5,6.0,2.0,23,1,2011-03-14,
ATP0662,9.0,19.0,11.0,14.0,24,9,2011-03-04,2011-03-07,2011-03-08,2011-03-09,2011-03-10,2011-03-15,2011-03-17,2011-03-24,2011-03-30,
IBB0359,6.5,16.0,7.0,0.0,23,-1
JCC0225,6.5,15.5,3.0,2.0,23,-1
CBB0365,6.5,16.0,6.0,0.0,23,-1
TSM0363,6.5,16.0,4.0,0.0,23,-1
JAV0361,6.5,16.0,10.0,0.0,23,-1
KBB0189,7.5,15.5,0.0,0.0,23,-1
EIM0156,7.0,17.0,11.0,15.0,23,10,2011-03-02,2011-03-03,2011-03-08,2011-03-09,2011-03-14,2011-03-16,2011-03-23,2011-03-24,2011-03-25,2011-03-31,
LRR0148,7.0,17.0,13.0,12.0,26,11,2011-03-03,2011-03-04,2011-03-06,2011-03-10,2011-03-15,2011-03-19,2011-03-22,2011-03-23,2011-03-24,2011-03-28,2011-03-29,
DLM0051,7.0,15.5,7.0,0.0,27,-1
HTH0007,7.0,16.0,7.0,10.0,23,5,2011-03-03,2011-03-10,2011-03-14,2011-03-16,2011-03-24,
CGF0337,7.5,18.0,0.0,0.0,23,-1
SRH0155,7.0,17.0,12.0,14.0,23,10,2011-03-04,2011-03-09,2011-03-11,2011-03-21,2011-03-22,2011-03-23,2011-03-24,2011-03-25,2011-03-28,2011-03-30,
SVL0940,7.5,16.0,0.0,0.0,23,-1
CKH0144,7.5,17.0,0.0,0.0,23,-1
KSP0966,7.5,16.0,0.0,0.0,23,-1
LRW0970,7.5,16.0,0.0,0.0,23,-1
QNF0205,7.5,17.0,0.0,0.0,23,-1
RSM0277,7.5,17.0,0.0,0.0,23,-1
CMB0912,7.5,16.0,0.0,0.0,27,-1
KBP0008,7.5,15.5,0.0,0.0,23,-1
MLM0950,7.5,16.0,0.0,0.0,26,-1
NHH0185,7.5,18.0,0.0,0.0,23,-1
OMM0944,7.5,16.0,0.0,0.0,23,-1
XAA0104,7.5,17.0,0.0,0.0,23,-1
HLM0933,7.5,16.0,0.0,0.0,23,-1
KRG0158,7.0,16.0,10.0,10.0,23,6,2011-03-02,2011-03-03,2011-03-08,2011-03-11,2011-03-16,2011-03-31,
MOH0273,7.5,17.0,0.0,0.0,26,-1
NIH0969,7.5,16.0,0.0,0.0,23,-1
BLL0929,7.5,16.0,0.0,0.0,23,-1
BSB0990,7.5,15.0,0.0,0.0,23,-1
MAR0955,7.5,16.0,0.0,0.0,4,-1
NCE0097,7.5,17.0,0.0,0.0,23,-1
NGF0157,7.0,17.0,14.0,11.0,27,8,2011-03-02,2011-03-05,2011-03-08,2011-03-11,2011-03-17,2011-03-20,2011-03-23,2011-03-29,
AJD0074,7.0,15.5,14.0,0.0,26,-1
KDT0346,7.5,18.0,0.0,0.0,23,-1
WBC0192,7.5,17.0,0.0,0.0,23,-1
HCC0344,7.5,18.0,0.0,0.0,23,-1
ORG0339,7.5,18.0,0.0,0.0,23,-1
RRA0938,7.5,16.0,0.0,0.0,23,-1
BWP0202,7.5,17.0,0.0,1.0,24,-1
ONL0276,7.5,17.0,0.0,0.0,23,-1
SBD0913,7.5,16.0,0.0,0.0,23,-1
LAP0338,7.5,18.0,0.0,0.0,30,-1
LBH0942,7.5,16.0,0.0,0.0,28,-1
NCH0179,7.5,18.0,0.0,0.0,23,-1
SNS0129,7.5,16.0,0.0,0.0,23,-1
FKB0163,7.5,16.0,0.0,0.0,23,-1
SHR0334,7.5,18.0,0.0,0.0,23,-1
BAK0964,7.5,16.0,0.0,0.0,23,-1
MKL0941,7.5,16.0,0.0,0.0,23,-1
MSD0939,7.5,16.0,0.0,0.0,23,-1
GNZ0953,7.5,16.0,0.0,0.0,23,-1
SSS0345,7.5,18.0,0.0,0.0,23,-1
DHM0937,7.5,16.0,0.0,0.0,23,-1
ATF0274,7.5,17.0,0.0,0.0,23,-1
CSJ0340,7.5,18.0,0.0,0.0,23,-1
CSL0949,7.5,16.0,0.0,0.0,23,-1
CWB0065,7.5,15.0,0.0,0.0,23,-1
DFH0188,7.5,18.0,0.0,0.0,23,-1
HWM0342,7.5,18.0,0.0,0.0,23,-1
ILH0958,7.5,16.0,0.0,0.0,23,-1
KAT0270,7.5,17.0,0.0,0.0,23,-1
PMC0328,7.5,18.0,0.0,0.0,23,-1
RAG0275,7.5,17.0,0.0,0.0,23,-1
SGS0268,7.5,17.0,0.0,0.0,23,-1
BTW0005,7.5,16.5,11.0,11.0,23,8,2011-03-02,2011-03-03,2011-03-08,2011-03-10,2011-03-16,2011-03-21,2011-03-23,2011-03-31,
