WPR0368,6.5,16.0,4.0,0.0,15,-1
CMB0912,7.5,16.0,0.0,0.0,14,-1
SBN0971,7.5,16.0,0.0,0.0,15,-1
DLM0051,7.0,15.5,7.0,0.0,15,-1
IRM0931,7.5,16.0,0.0,1.0,17,-1
LBH0942,7.5,16.0,0.0,0.0,15,-1
MLM0950,7.5,16.0,0.0,1.0,15,-1
CTR0341,7.5,18.0,0.0,0.0,16,-1
NOB0181,7.5,18.0,0.0,0.0,16,-1
LAP0338,7.5,18.0,0.0,0.0,16,-1
AJR0319,8.0,15.5,0.0,0.0,15,-1
LBF0214,8.0,15.5,0.0,0.0,15,-1
JKJ0698,8.0,16.5,0.0,0.0,15,-1
ATE0869,8.0,17.5,0.0,0.0,16,-1
NAF0326,8.0,15.5,0.0,0.0,16,-1
TDS0984,8.0,17.5,0.0,0.0,15,-1
RAM0447,8.0,18.0,6.0,5.0,15,5,2011-05-02,2011-05-05,2011-05-10,2011-05-11,2011-05-16,
HAD0246,8.0,17.0,4.0,6.0,16,2,2011-05-07,2011-05-16,
DRR0242,8.0,18.0,6.0,5.0,15,5,2011-05-03,2011-05-04,2011-05-08,2011-05-10,2011-05-13,
NWK0215,8.0,15.5,0.0,0.0,15,-1
ESJ0670,8.0,16.0,9.0,6.0,16,5,2011-05-03,2011-05-06,2011-05-08,2011-05-11,2011-05-14,
IKP0472,8.0,18.0,7.0,4.0,16,4,2011-05-04,2011-05-09,2011-05-13,2011-05-14,
RZC0746,8.0,17.0,7.0,7.0,16,5,2011-05-03,2011-05-05,2011-05-07,2011-05-09,2011-05-15,
NGC0058,8.0,19.0,7.0,3.0,15,3,2011-05-05,2011-05-10,2011-05-11,
AMW0392,8.0,19.0,4.0,6.0,15,4,2011-05-04,2011-05-09,2011-05-10,2011-05-15,
OBH0499,8.5,17.0,0.0,0.0,15,-1
EHB0420,8.0,18.0,6.0,5.0,15,3,2011-05-01,2011-05-08,2011-05-14,
HSB0196,8.5,18.0,0.0,0.0,16,-1
JDC0030,8.5,19.5,9.0,8.0,16,7,2011-05-03,2011-05-05,2011-05-08,2011-05-09,2011-05-10,2011-05-12,2011-05-14,
PTH0830,8.5,19.5,5.0,3.0,15,2,2011-05-06,2011-05-09,
JAJ0849,8.5,19.5,5.0,4.0,15,2,2011-05-03,2011-05-06,
SSJ0784,8.5,16.5,5.0,4.0,16,2,2011-05-01,2011-05-12,
HDD0806,8.5,20.5,8.0,5.0,16,5,2011-05-05,2011-05-10,2011-05-11,2011-05-13,2011-05-15,
FKK0055,8.5,17.5,6.0,9.0,16,6,2011-05-01,2011-05-07,2011-05-10,2011-05-13,2011-05-15,2011-05-16,
CJM0521,9.0,17.0,7.0,6.0,15,5,2011-05-06,2011-05-10,2011-05-13,2011-05-15,2011-05-16,
BDI0533,9.0,17.0,4.0,4.0,15,3,2011-05-03,2011-05-08,2011-05-09,
BRB0355,9.0,17.0,7.0,8.0,15,7,2011-05-03,2011-05-04,2011-05-05,2011-05-06,2011-05-10,2011-05-13,2011-05-16,
IIL0513,9.0,17.0,6.0,6.0,15,5,2011-05-05,2011-05-06,2011-05-08,2011-05-13,2011-05-16,
WIQ0567,9.0,18.0,2.0,4.0,15,1,2011-05-04,
MDH0686,9.0,19.0,6.0,3.0,15,2,2011-05-01,2011-05-12,
HLH0512,9.0,17.0,6.0,5.0,16,5,2011-05-02,2011-05-03,2011-05-07,2011-05-12,2011-05-16,
SMH0291,9.0,18.0,8.0,6.0,15,5,2011-05-01,2011-05-04,2011-05-06,2011-05-09,2011-05-15,
BVC0790,9.5,18.0,0.0,0.0,15,-1
NMS0280,9.5,18.0,0.0,0.0,15,-1
AJF0370,6.5,16.0,5.0,0.0,12,-1
KJP0371,6.5,16.0,5.0,0.0,11,-1
TSM0363,6.5,16.0,3.0,0.0,11,-1
BKW0374,6.5,16.0,1.0,0.0,11,-1
DMG0358,6.5,16.0,4.0,0.0,11,-1
JCC0225,6.5,15.5,4.0,2.0,11,1,2011-05-06,
BAL0044,6.5,15.5,4.0,1.0,11,-1
JRS0362,6.5,16.0,1.0,0.0,11,-1
KRV0372,6.5,16.0,4.0,0.0,11,-1
HDS0367,6.5,16.0,1.0,0.0,11,-1
EIS0041,6.5,15.5,3.0,0.0,11,-1
IBB0359,6.5,16.0,2.0,0.0,11,-1
LBC0356,6.5,16.0,2.0,0.0,11,-1
QNP0216,6.5,15.5,2.0,2.0,11,-1
DFR0218,6.5,15.5,2.0,0.0,11,-1
