05/01/2011 04:44:44,WPR0368,PC-1099,Logon,
05/01/2011 04:56:49,WPR0368,PC-1099,Logoff,
05/01/2011 07:03:00,CMB0912,PC-6539,Logon,
05/01/2011 07:04:00,SBN0971,PC-0151,Logon,
05/01/2011 07:05:00,DLM0051,PC-0166,Logon,
05/01/2011 07:08:00,IRM0931,PC-7188,Logon,
05/01/2011 07:09:00,LBH0942,PC-3640,Logon,
05/01/2011 07:15:00,MLM0950,PC-9787,Logon,
05/01/2011 07:18:57,IRM0931,PC-4124,Logon,
05/01/2011 07:19:00,CTR0341,PC-6184,Logon,
05/01/2011 07:23:00,NOB0181,PC-3446,Logon,
05/01/2011 07:24:00,LAP0338,PC-5758,Logon,
05/01/2011 07:37:09,IRM0931,PC-4124,Logoff,
05/01/2011 07:38:00,AJR0319,PC-4736,Logon,
05/01/2011 07:42:00,LBF0214,PC-3819,Logon,
05/01/2011 07:43:00,JKJ0698,PC-1917,Logon,
05/01/2011 07:45:00,ATE0869,PC-1313,Logon,
05/01/2011 07:45:00,NAF0326,PC-0384,Logon,
05/01/2011 07:46:00,TDS0984,PC-7088,Logon,
05/01/2011 07:47:00,RAM0447,PC-2697,Logon,
05/01/2011 07:48:00,HAD0246,PC-0926,Logon,
05/01/2011 07:51:00,DRR0242,PC-5002,Logon,
05/01/2011 07:51:00,NWK0215,PC-8370,Logon,
05/01/2011 07:55:00,ESJ0670,PC-2321,Logon,
05/01/2011 07:55:00,IKP0472,PC-3842,Logon,
05/01/2011 07:56:00,RZC0746,PC-7500,Logon,
05/01/2011 07:58:00,NGC0058,PC-7558,Logon,
05/01/2011 08:00:00,AMW0392,PC-6163,Logon,
05/01/2011 08:00:00,OBH0499,PC-7989,Logon,
05/01/2011 08:02:00,EHB0420,PC-1586,Logon,
05/01/2011 08:04:20,HAD0246,PC-4124,Logon,
05/01/2011 08:07:00,HSB0196,PC-8001,Logon,
05/01/2011 08:18:00,WPR0368,PC-9842,Logon,
05/01/2011 08:27:00,JDC0030,PC-0246,Logon,
05/01/2011 08:30:00,PTH0830,PC-8118,Logon,
05/01/2011 08:32:00,JAJ0849,PC-9819,Logon,
05/01/2011 08:34:00,SSJ0784,PC-0840,Logon,
05/01/2011 08:35:00,HDD0806,PC-6032,Logon,
05/01/2011 08:41:00,FKK0055,PC-0435,Logon,
05/01/2011 08:45:00,CJM0521,PC-6249,Logon,
05/01/2011 08:51:00,BDI0533,PC-5883,Logon,
05/01/2011 08:51:07,HAD0246,PC-4124,Logoff,
05/01/2011 08:54:00,BRB0355,PC-9896,Logon,
05/01/2011 08:56:00,IIL0513,PC-8067,Logon,
05/01/2011 08:57:00,WIQ0567,PC-6113,Logon,
05/01/2011 09:02:00,MDH0686,PC-9901,Logon,
05/01/2011 09:03:00,HLH0512,PC-2288,Logon,
05/01/2011 09:06:00,SMH0291,PC-3571,Logon,
05/01/2011 09:14:00,BVC0790,PC-0008,Logon,
05/01/2011 09:18:00,NMS0280,PC-8262,Logon,
05/01/2011 10:10:04,MLM0950,PC-9787,Logon,
05/01/2011 10:16:29,NOB0181,PC-3446,Logon,
05/01/2011 10:19:04,NWK0215,PC-8370,Logon,
05/01/2011 10:37:48,DLM0051,PC-0166,Logon,
05/01/2011 10:53:31,TDS0984,PC-7088,Logon,
05/01/2011 11:01:22,JDC0030,PC-0246,Logon,
05/01/2011 11:07:48,CMB0912,PC-6539,Logon,
05/01/2011 11:18:49,IRM0931,PC-7188,Logon,
05/01/2011 11:57:29,BRB0355,PC-9896,Logon,
05/01/2011 12:01:45,HAD0246,PC-0926,Logon,
05/01/2011 12:05:37,NAF0326,PC-0384,Logon,
05/01/2011 12:27:07,BDI0533,PC-5883,Logon,
05/01/2011 12:29:46,LBH0942,PC-3640,Logon,
05/01/2011 12:30:58,LAP0338,PC-5758,Logon,
05/01/2011 12:34:44,WIQ0567,PC-6113,Logon,
05/01/2011 12:35:32,AJR0319,PC-4736,Logon,
05/01/2011 12:36:35,HDD0806,PC-6032,Logon,
05/01/2011 12:39:01,AMW0392,PC-6163,Logon,
