10/01/2010 00:08:45,IBB0359,PC-9140,Logon,
10/01/2010 00:13:15,WPR0368,PC-3372,Logon,
10/01/2010 00:19:36,KSP0357,PC-9787,Logon,
10/01/2010 00:19:43,BKW0374,PC-2511,Logon,
10/01/2010 00:27:13,IBB0359,PC-9140,Logoff,
10/01/2010 00:27:43,BKW0374,PC-2511,Logoff,
10/01/2010 00:28:18,WPR0368,PC-3372,Logoff,
10/01/2010 00:33:22,KSP0357,PC-9787,Logoff,
10/01/2010 00:36:59,WDD0366,PC-1609,Logon,
10/01/2010 00:40:42,SOB0360,PC-8851,Logon,
10/01/2010 00:41:51,DFR0218,PC-9140,Logon,
10/01/2010 00:44:30,WDD0366,PC-1609,Logoff,
10/01/2010 00:52:10,WPR0368,PC-0426,Logon,
10/01/2010 00:56:41,DFR0218,PC-9140,Logoff,
10/01/2010 00:56:50,SOB0360,PC-8851,Logoff,
10/01/2010 01:01:46,WPR0368,PC-0426,Logoff,
10/01/2010 01:04:01,AJF0370,PC-8262,Logon,
10/01/2010 01:05:28,AJF0370,PC-8262,Logoff,
10/01/2010 01:08:20,EIS0041,PC-1809,Logon,
10/01/2010 01:15:18,KRV0372,PC-7375,Logon,
10/01/2010 01:18:32,BAL0044,PC-4579,Logon,
10/01/2010 01:18:35,KRV0372,PC-7375,Logoff,
10/01/2010 01:19:13,IBB0359,PC-3733,Logon,
10/01/2010 01:23:20,MPM0220,PC-9324,Logon,
10/01/2010 01:25:14,MPM0220,PC-9324,Logoff,
10/01/2010 01:27:09,BAL0044,PC-4579,Logoff,
10/01/2010 01:27:11,EIS0041,PC-1809,Logoff,
10/01/2010 01:33:34,ACC0042,PC-5927,Logon,
10/01/2010 01:38:33,IBB0359,PC-3733,Logoff,
10/01/2010 01:40:11,TSM0363,PC-6638,Logon,
10/01/2010 01:43:23,ACC0042,PC-5927,Logoff,
10/01/2010 01:43:45,LBF0214,PC-3819,Logoff,
10/01/2010 01:53:28,TSM0363,PC-6638,Logoff,
10/01/2010 02:17:12,IIW0249,PC-0843,Logoff,
10/01/2010 02:35:16,KJP0371,PC-4176,Logon,
10/01/2010 02:44:24,CBB0365,PC-2335,Logon,
10/01/2010 02:51:17,KJP0371,PC-4176,Logoff,
10/01/2010 02:54:26,CBB0365,PC-2335,Logoff,
10/01/2010 03:22:04,EHD0584,PC-8669,Logon,
10/01/2010 03:26:47,TSM0363,PC-3935,Logon,
10/01/2010 03:34:01,EIS0041,PC-1622,Logon,
10/01/2010 03:37:28,BKW0374,PC-1586,Logon,
10/01/2010 03:39:48,TSM0363,PC-3935,Logoff,
10/01/2010 03:42:35,EIS0041,PC-1622,Logoff,
10/01/2010 03:50:49,BKW0374,PC-1586,Logoff,
10/01/2010 03:51:18,MSO0222,PC-0384,Logon,
10/01/2010 03:53:34,IBB0359,PC-5785,Logon,
10/01/2010 04:01:16,IRM0931,PC-7188,Logoff,
10/01/2010 04:05:24,MSO0222,PC-0384,Logoff,
10/01/2010 04:10:41,IBB0359,PC-5785,Logoff,
10/01/2010 04:14:57,LBC0356,PC-6519,Logon,
10/01/2010 04:21:27,TSM0363,PC-0132,Logon,
10/01/2010 04:26:10,JCC0225,PC-0422,Logon,
10/01/2010 04:27:36,TSM0363,PC-0132,Logoff,
10/01/2010 04:27:39,JCC0225,PC-7264,Logon,
10/01/2010 04:29:16,LBC0356,PC-6519,Logoff,
10/01/2010 04:29:24,JCC0225,PC-0422,Logoff,
10/01/2010 04:33:47,QNP0216,PC-2119,Logon,
10/01/2010 04:36:48,CTR0341,PC-6184,Logon,
10/01/2010 04:38:58,QNP0216,PC-2119,Logoff,
