IBB0359,6.5,16.0,4.0,0.0,21,-1
WPR0368,6.5,16.0,6.0,0.0,24,-1
KSP0357,6.5,16.0,4.0,0.0,21,-1
BKW0374,6.5,16.0,7.0,0.0,21,-1
WDD0366,6.5,16.0,3.0,0.0,21,-1
SOB0360,6.5,16.0,8.0,0.0,21,-1
DFR0218,6.5,15.5,5.0,1.0,21,-1
AJF0370,6.5,16.0,6.0,0.0,22,-1
EIS0041,6.5,15.5,4.0,0.0,21,-1
KRV0372,6.5,16.0,3.0,0.0,21,-1
BAL0044,6.5,15.5,5.0,3.0,21,2,2010-10-22,2010-10-25,
MPM0220,6.5,15.5,3.0,2.0,21,-1
ACC0042,6.5,15.5,4.0,1.0,21,-1
TSM0363,6.5,16.0,6.0,0.0,21,-1
LBF0214,8.0,15.5,0.0,0.0,28,-1
IIW0249,8.0,17.0,6.0,6.0,21,4,2010-10-01,2010-10-22,2010-10-25,2010-10-26,
KJP0371,6.5,16.0,2.0,0.0,21,-1
CBB0365,6.5,16.0,7.0,0.0,21,-1
EHD0584,8.5,18.5,3.0,6.0,21,3,2010-10-12,2010-10-22,2010-10-25,
MSO0222,6.5,15.5,9.0,4.0,21,1,2010-10-06,
IRM0931,7.5,16.0,0.0,1.0,29,-1
LBC0356,6.5,16.0,5.0,0.0,21,-1
JCC0225,6.5,15.5,7.0,1.0,21,-1
QNP0216,6.5,15.5,3.0,2.0,21,-1
CTR0341,7.5,18.0,0.0,0.0,31,-1
MSH0040,6.5,15.5,1.0,0.0,21,-1
CCA0046,6.5,15.5,3.0,1.0,11,-1
SRH0155,7.0,17.0,9.0,10.0,24,7,2010-10-08,2010-10-09,2010-10-11,2010-10-17,2010-10-20,2010-10-25,2010-10-29,
JRS0362,6.5,16.0,4.0,0.0,21,-1
DMG0358,6.5,16.0,4.0,0.0,21,-1
KCF0045,6.5,15.5,6.0,1.0,21,-1
EIM0156,7.0,17.0,11.0,5.0,21,4,2010-10-06,2010-10-12,2010-10-13,2010-10-29,
KBP0008,7.5,15.5,0.0,0.0,21,-1
KRG0158,7.0,16.0,6.0,6.0,21,2,2010-10-15,2010-10-25,
LRR0148,7.0,17.0,9.0,6.0,24,5,2010-10-14,2010-10-15,2010-10-20,2010-10-28,2010-10-29,
HTH0007,7.0,16.0,9.0,7.0,21,6,2010-10-06,2010-10-08,2010-10-11,2010-10-12,2010-10-22,2010-10-25,
KBB0189,7.5,15.5,0.0,0.0,21,-1
AJD0074,7.0,15.5,8.0,0.0,22,-1
CFG0959,7.5,16.0,0.0,0.0,21,-1
DLM0051,7.0,15.5,17.0,0.0,29,-1
KDT0346,7.5,18.0,0.0,0.0,21,-1
OMS0101,7.5,17.0,0.0,0.0,21,-1
SGS0268,7.5,17.0,0.0,0.0,21,-1
VEB0935,7.5,16.0,0.0,0.0,21,-1
SHR0334,7.5,18.0,0.0,0.0,21,-1
ZJS0269,7.5,17.0,0.0,0.0,21,-1
AJR0932,7.5,16.0,0.0,0.0,5,-1
EHR0096,7.5,17.0,0.0,0.0,21,-1
GKO0078,7.5,17.0,0.0,0.0,21,-1
HLM0933,7.5,16.0,0.0,0.0,21,-1
ICS0956,7.5,16.0,0.0,0.0,21,-1
KRL0062,7.5,15.0,0.0,0.0,21,-1
LRW0970,7.5,16.0,0.0,0.0,21,-1
MMG0943,7.5,16.0,0.0,0.0,21,-1
MSD0939,7.5,16.0,0.0,0.0,21,-1
NGF0157,7.0,17.0,7.0,6.0,23,3,2010-10-22,2010-10-27,2010-10-29,
NMB0972,7.5,16.0,0.0,0.0,21,-1
AGB0186,7.5,18.0,0.0,0.0,21,-1
JJM0203,7.5,17.0,0.0,0.0,21,-1
RHC0335,7.5,18.0,0.0,0.0,21,-1
BSB0990,7.5,15.0,0.0,0.0,21,-1
CAM0102,7.5,17.0,0.0,0.0,21,-1
DRR0162,7.5,16.0,0.0,0.0,21,-1
DVW0103,7.5,17.0,0.0,0.0,21,-1
KAT0270,7.5,17.0,0.0,0.0,21,-1
NWT0098,7.5,17.0,0.0,0.0,21,-1
RRA0938,7.5,16.0,0.0,0.0,21,-1
AIB0948,7.5,16.0,0.0,0.0,21,-1
CJP0952,7.5,16.0,0.0,0.0,21,-1
DFH0188,7.5,18.0,0.0,0.0,21,-1
JIM0095,7.5,17.0,0.0,0.0,21,-1
MOH0273,7.5,17.0,0.0,0.0,23,-1
SJC0333,7.5,18.0,0.0,0.0,21,-1
CKH0144,7.5,17.0,0.0,0.0,21,-1
GCC0945,7.5,16.0,0.0,0.0,21,-1
ILH0958,7.5,16.0,0.0,0.0,21,-1
KSP0966,7.5,16.0,0.0,0.0,21,-1
RKF0164,7.5,16.0,0.0,0.0,21,-1
SSS0345,7.5,18.0,0.0,0.0,21,-1
HSB0196,8.5,18.0,0.0,0.0,31,-1
ATF0274,7.5,17.0,0.0,0.0,21,-1
JMK0099,7.5,17.0,0.0,0.0,21,-1
ROB0272,7.5,17.0,0.0,0.0,21,-1
SBN0971,7.5,16.0,0.0,0.0,29,-1
TVS0050,7.5,15.0,0.0,1.0,22,-1
CGF0337,7.5,18.0,0.0,0.0,21,-1
DJB0159,7.5,16.0,0.0,0.0,21,-1
PGH0184,7.5,18.0,0.0,0.0,21,-1
RAG0275,7.5,17.0,0.0,0.0,21,-1
RVF0201,7.5,17.0,0.0,0.0,21,-1
SNC0187,7.5,18.0,0.0,0.0,21,-1
WBC0192,7.5,17.0,0.0,0.0,21,-1
XAA0104,7.5,17.0,0.0,0.0,21,-1
CCH0182,7.5,18.0,0.0,0.0,21,-1
ECL0930,7.5,16.0,0.0,0.0,21,-1
ELH0960,7.5,16.0,0.0,0.0,21,-1
MAE0331,7.5,18.0,0.0,0.0,21,-1
POB0343,7.5,18.0,0.0,0.0,21,-1
RSM0277,7.5,17.0,0.0,0.0,21,-1
SNS0129,7.5,16.0,0.0,0.0,21,-1
SVL0940,7.5,16.0,0.0,0.0,21,-1
ASV0946,7.5,16.0,0.0,0.0,21,-1
DIW0118,7.5,16.0,0.0,0.0,21,-1
ENL0100,7.5,17.0,0.0,0.0,21,-1
NCE0097,7.5,17.0,0.0,0.0,21,-1
OQH0183,7.5,18.0,0.0,0.0,21,-1
