02/01/2011 00:01:44,RTO0313,PC-3311,Logon,
02/01/2011 00:05:16,RUM0880,PC-8592,Logoff,
02/01/2011 00:05:56,WDD0366,PC-0616,Logon,
02/01/2011 00:11:00,WDD0366,PC-0616,Logoff,
02/01/2011 00:14:26,MNS0224,PC-2662,Logon,
02/01/2011 00:16:33,JCC0225,PC-5250,Logon,
02/01/2011 00:18:16,JCC0225,PC-5250,Logoff,
02/01/2011 00:22:40,MNS0224,PC-2662,Logoff,
02/01/2011 00:22:48,NWK0215,PC-8370,Logon,
02/01/2011 00:26:12,JLM0364,PC-5454,Logon,
02/01/2011 00:28:57,JLM0364,PC-5454,Logoff,
02/01/2011 00:36:01,BWP0202,PC-7445,Logoff,
02/01/2011 00:49:48,JLM0364,PC-6638,Logon,
02/01/2011 00:51:27,CFM0767,PC-4259,Logoff,
02/01/2011 00:54:48,QNP0216,PC-0285,Logon,
02/01/2011 00:59:36,JLM0364,PC-6638,Logoff,
02/01/2011 00:59:45,BIS0247,PC-9324,Logoff,
02/01/2011 01:09:32,CRK0916,PC-6417,Logon,
02/01/2011 01:11:12,MNS0224,PC-9166,Logon,
02/01/2011 01:12:24,QNP0216,PC-0285,Logoff,
02/01/2011 01:18:16,WDD0366,PC-6846,Logon,
02/01/2011 01:18:30,MNS0224,PC-9166,Logoff,
02/01/2011 01:20:17,WDD0366,PC-6846,Logoff,
02/01/2011 01:25:58,BAH0875,PC-1377,Logon,
02/01/2011 01:49:39,KRV0372,PC-1532,Logon,
02/01/2011 01:51:45,KRV0372,PC-1532,Logoff,
02/01/2011 01:54:15,QNP0216,PC-8806,Logon,
02/01/2011 02:06:12,CBB0365,PC-8733,Logon,
02/01/2011 02:06:25,QNP0216,PC-8806,Logoff,
02/01/2011 02:12:36,CBB0365,PC-8733,Logoff,
02/01/2011 02:28:57,DMK0257,PC-1279,Logon,
02/01/2011 02:31:34,DFR0218,PC-2574,Logon,
02/01/2011 02:35:42,NWK0215,PC-8370,Logoff,
02/01/2011 02:37:34,DFR0218,PC-2574,Logoff,
02/01/2011 02:37:53,IBP0883,PC-8494,Logon,
02/01/2011 02:40:35,UIR0043,PC-8793,Logon,
02/01/2011 02:44:40,WDV0573,PC-4983,Logoff,
02/01/2011 02:44:50,CBB0365,PC-9800,Logon,
02/01/2011 02:46:05,AJL0462,PC-7416,Logon,
02/01/2011 02:49:21,SAK0375,PC-2462,Logon,
02/01/2011 02:52:02,BBS0422,PC-4551,Logon,
02/01/2011 02:56:09,SAK0375,PC-2462,Logoff,
02/01/2011 02:57:10,UIR0043,PC-8793,Logoff,
02/01/2011 03:01:53,CBB0365,PC-9800,Logoff,
02/01/2011 03:12:13,MNS0224,PC-0120,Logon,
02/01/2011 03:12:37,IJM0444,PC-8734,Logon,
02/01/2011 03:16:15,MNS0224,PC-0120,Logoff,
02/01/2011 03:27:26,BAH0875,PC-1377,Logoff,
02/01/2011 03:41:19,JMC0925,PC-9881,Logon,
02/01/2011 03:47:19,TSM0363,PC-0508,Logon,
02/01/2011 03:58:22,TSM0363,PC-0508,Logoff,
02/01/2011 04:01:03,JRS0362,PC-5012,Logon,
02/01/2011 04:02:55,MNS0224,PC-8396,Logon,
02/01/2011 04:03:05,IBB0359,PC-2531,Logon,
02/01/2011 04:04:57,BKW0374,PC-0115,Logon,
02/01/2011 04:05:37,DMK0257,PC-1279,Logoff,
02/01/2011 04:08:27,IBB0359,PC-2531,Logoff,
02/01/2011 04:09:26,RHO0732,PC-6232,Logon,
02/01/2011 04:15:36,MNS0224,PC-8396,Logoff,
02/01/2011 04:16:23,KRV0372,PC-2343,Logon,
02/01/2011 04:17:38,TSM0363,PC-3959,Logon,
02/01/2011 04:18:22,JAV0361,PC-5941,Logon,
02/01/2011 04:19:57,JRS0362,PC-5012,Logoff,
02/01/2011 04:20:49,TSM0363,PC-3959,Logoff,
02/01/2011 04:22:07,BKW0374,PC-0115,Logoff,
02/01/2011 04:22:29,CJF0802,PC-2940,Logon,
02/01/2011 04:24:52,JDF0593,PC-6301,Logon,
02/01/2011 04:28:49,RTO0313,PC-3311,Logoff,
02/01/2011 04:31:50,IBP0883,PC-8494,Logoff,
02/01/2011 04:34:19,JAV0361,PC-5941,Logoff,
02/01/2011 04:36:18,KRV0372,PC-2343,Logoff,
02/01/2011 04:41:17,ACC0042,PC-4679,Logon,
02/01/2011 04:45:46,MKW0441,PC-1795,Logon,
02/01/2011 04:48:07,ACC0042,PC-4679,Logoff,
02/01/2011 04:52:45,BKW0374,PC-2349,Logon,
02/01/2011 04:57:01,BKW0374,PC-2349,Logoff,
02/01/2011 04:59:08,TVS0050,PC-2174,Logoff,
02/01/2011 05:10:46,AJH0175,PC-3815,Logon,
02/01/2011 05:13:09,BAL0044,PC-5179,Logon,
