09/01/2010 00:02:20,IBB0359,PC-1130,Logon,
09/01/2010 00:05:54,MSH0040,PC-9706,Logon,
09/01/2010 00:09:08,BSS0369,PC-8568,Logon,
09/01/2010 00:19:20,MSH0040,PC-9706,Logoff,
09/01/2010 00:21:39,IBB0359,PC-1130,Logoff,
09/01/2010 00:25:56,BSS0369,PC-8568,Logoff,
09/01/2010 00:53:00,ACC0042,PC-0422,Logon,
09/01/2010 01:07:12,SOB0360,PC-2059,Logon,
09/01/2010 01:11:30,MPM0220,PC-0461,Logon,
09/01/2010 01:12:11,SOB0360,PC-2059,Logoff,
09/01/2010 01:12:14,ACC0042,PC-0422,Logoff,
09/01/2010 01:15:07,MPM0220,PC-0461,Logoff,
09/01/2010 01:18:32,KSP0357,PC-8505,Logon,
09/01/2010 01:30:11,QNP0216,PC-7702,Logon,
09/01/2010 01:38:25,KSP0357,PC-8505,Logoff,
09/01/2010 01:46:45,QNP0216,PC-7702,Logoff,
09/01/2010 01:47:26,KJP0371,PC-3989,Logon,
09/01/2010 01:55:08,KJP0371,PC-3989,Logoff,
09/01/2010 01:56:08,NWK0215,PC-8370,Logoff,
09/01/2010 01:58:58,KCF0045,PC-7470,Logon,
09/01/2010 02:03:30,MOS0047,PC-8989,Logon,
09/01/2010 02:14:49,KCF0045,PC-7470,Logoff,
09/01/2010 02:16:06,MOS0047,PC-8989,Logoff,
09/01/2010 02:16:34,HDS0367,PC-4577,Logon,
09/01/2010 02:24:30,MNS0224,PC-6157,Logon,
09/01/2010 02:25:35,MNS0224,PC-6157,Logoff,
09/01/2010 02:30:02,HDS0367,PC-4577,Logoff,
09/01/2010 02:40:00,MSO0222,PC-1389,Logon,
09/01/2010 02:43:02,MSO0222,PC-1389,Logoff,
09/01/2010 02:43:13,IBB0359,PC-5289,Logon,
09/01/2010 02:48:37,IBB0359,PC-5289,Logoff,
09/01/2010 03:31:17,MSH0040,PC-9653,Logon,
09/01/2010 03:34:14,LBC0356,PC-1165,Logon,
09/01/2010 03:45:48,CCA0046,PC-3424,Logon,
09/01/2010 03:47:36,MSH0040,PC-9653,Logoff,
09/01/2010 03:47:42,LBC0356,PC-1165,Logoff,
09/01/2010 03:47:43,DMG0358,PC-2181,Logon,
09/01/2010 03:54:11,CBB0365,PC-6610,Logon,
09/01/2010 03:56:19,KSP0357,PC-2187,Logon,
09/01/2010 03:56:40,CCA0046,PC-3424,Logoff,
09/01/2010 03:59:33,DMG0358,PC-2181,Logoff,
09/01/2010 04:02:00,KSP0357,PC-2187,Logoff,
09/01/2010 04:05:16,BSS0369,PC-5952,Logon,
09/01/2010 04:06:29,CBB0365,PC-6610,Logoff,
09/01/2010 04:07:17,IBB0359,PC-8908,Logon,
09/01/2010 04:07:30,BSS0369,PC-5952,Logoff,
09/01/2010 04:23:03,IBB0359,PC-8908,Logoff,
09/01/2010 04:40:19,BSS0369,PC-4984,Logon,
09/01/2010 04:52:48,SSJ0784,PC-0840,Logoff,
09/01/2010 04:55:05,TSM0363,PC-9507,Logon,
09/01/2010 04:55:10,JAV0361,PC-7879,Logon,
09/01/2010 04:56:01,BSS0369,PC-4984,Logoff,
09/01/2010 04:58:39,MSO0222,PC-0683,Logon,
09/01/2010 05:02:19,JAV0361,PC-7879,Logoff,
09/01/2010 05:07:58,TSM0363,PC-9507,Logoff,
09/01/2010 05:15:36,MSO0222,PC-0683,Logoff,
09/01/2010 05:25:32,KCF0045,PC-3430,Logon,
09/01/2010 05:29:54,KCF0045,PC-3430,Logoff,
09/01/2010 05:36:36,MSO0222,PC-7558,Logon,
09/01/2010 05:41:18,SAK0375,PC-0967,Logon,
09/01/2010 05:42:54,KCF0045,PC-2512,Logon,
09/01/2010 05:47:25,KCF0045,PC-2512,Logoff,
09/01/2010 05:48:08,MSO0222,PC-7558,Logoff,
09/01/2010 05:52:38,SAK0375,PC-0967,Logoff,
09/01/2010 05:59:24,DMG0358,PC-8211,Logon,
09/01/2010 06:06:16,DMG0358,PC-8211,Logoff,
09/01/2010 06:12:20,KJP0371,PC-3126,Logon,
09/01/2010 06:13:26,KJP0371,PC-3126,Logoff,
09/01/2010 06:27:37,DMG0358,PC-8508,Logon,
09/01/2010 06:27:40,JLM0364,PC-7775,Logon,
09/01/2010 06:29:36,DMG0358,PC-8508,Logoff,
09/01/2010 06:40:28,JLM0364,PC-7775,Logoff,
09/01/2010 06:49:00,SRH0155,PC-9919,Logon,
09/01/2010 06:57:00,AJD0074,PC-3135,Logon,
09/01/2010 06:59:07,MOS0047,PC-2231,Logon,
09/01/2010 07:00:00,KBP0008,PC-3851,Logon,
09/01/2010 07:00:00,NGF0157,PC-6056,Logon,
09/01/2010 07:01:00,HTH0007,PC-8851,Logon,
09/01/2010 07:01:00,LBH0942,PC-3640,Logon,
09/01/2010 07:02:00,IRM0931,PC-7188,Logon,
09/01/2010 07:03:00,KRG0158,PC-9770,Logon,
09/01/2010 07:04:00,NOB0181,PC-3446,Logon,
09/01/2010 07:05:00,DLM0051,PC-0166,Logon,
09/01/2010 07:05:00,KBB0189,PC-4524,Logon,
09/01/2010 07:06:00,AHC0142,PC-8893,Logon,
09/01/2010 07:06:00,EIM0156,PC-1874,Logon,
09/01/2010 07:06:00,HFB0347,PC-0524,Logon,
09/01/2010 07:07:00,LRR0148,PC-4275,Logon,
09/01/2010 07:09:00,CMB0912,PC-6539,Logon,
09/01/2010 07:09:00,MLM0950,PC-9787,Logon,
09/01/2010 07:09:11,BAL0044,PC-7775,Logon,
09/01/2010 07:11:09,MOS0047,PC-2231,Logoff,
09/01/2010 07:11:13,BAL0044,PC-7775,Logoff,
09/01/2010 07:13:45,QNP0216,PC-1281,Logon,
09/01/2010 07:14:00,CTR0341,PC-6184,Logon,
09/01/2010 07:14:48,DFR0218,PC-8404,Logon,
09/01/2010 07:15:00,BLL0929,PC-7375,Logon,
09/01/2010 07:15:00,BWP0202,PC-7445,Logon,
09/01/2010 07:15:00,CSL0949,PC-6544,Logon,
09/01/2010 07:15:00,ENL0100,PC-3494,Logon,
09/01/2010 07:15:00,KSP0966,PC-6985,Logon,
09/01/2010 07:15:00,MAR0955,PC-6793,Logon,
09/01/2010 07:15:00,MMG0943,PC-2370,Logon,
09/01/2010 07:15:00,OQH0183,PC-6602,Logon,
09/01/2010 07:15:00,RSM0277,PC-2930,Logon,
09/01/2010 07:15:00,SJC0333,PC-3126,Logon,
09/01/2010 07:15:00,SNC0187,PC-4753,Logon,
09/01/2010 07:15:00,TNM0961,PC-2030,Logon,
09/01/2010 07:16:00,BAK0964,PC-6755,Logon,
09/01/2010 07:16:00,BSB0990,PC-8932,Logon,
09/01/2010 07:16:00,CCH0182,PC-0514,Logon,
09/01/2010 07:16:00,DOL0332,PC-1109,Logon,
09/01/2010 07:16:00,DRR0162,PC-5168,Logon,
09/01/2010 07:16:00,HWM0342,PC-4436,Logon,
09/01/2010 07:16:00,HXL0968,PC-0623,Logon,
09/01/2010 07:16:00,JMK0099,PC-2363,Logon,
09/01/2010 07:16:00,MHH0180,PC-9822,Logon,
09/01/2010 07:16:00,MKL0941,PC-1246,Logon,
09/01/2010 07:16:00,MKS0204,PC-5102,Logon,
09/01/2010 07:16:00,MOH0273,PC-6699,Logon,
09/01/2010 07:16:00,MSD0939,PC-3430,Logon,
09/01/2010 07:16:00,NCE0097,PC-2393,Logon,
09/01/2010 07:16:00,NHH0185,PC-3723,Logon,
09/01/2010 07:16:00,SBN0971,PC-0151,Logon,
09/01/2010 07:16:00,SGS0268,PC-0777,Logon,
09/01/2010 07:16:00,SHR0334,PC-2924,Logon,
09/01/2010 07:16:00,SPA0141,PC-2560,Logon,
09/01/2010 07:16:00,VEB0935,PC-3534,Logon,
