user_id,O_Score,C_Score,E_Score,A_Score,N_Score,CPB-I,CPB-O,JS_Score,Team_CPB-I-mean,Team_CPB-O-mean,Users-less-mean-A,Users-less-mean-A and C,Users-less-mean-C,Users-High-mean-N,Team_CPB-I-median,Team_CPB-O-median,leader-CPB-I,leader-CPB-O,dis_ocean,avg_dis_ocean,dis_os,avg_dis_os,cnt_send,cnt_send_size,cnt_send_attach,cnt_send_days,cnt_email_days,cnt_late_days,cnt_early_days,month_work_days,
CEL0561,40.0,39.0,36.0,19.0,40.0,-7.81,-20.47,11.35,-8.663333333333332,-19.153333333333336,10,5,8,13,-5.51,0,0,7.60160443403,0.304064177361,0.341355100343,0.0136542040137,171.0,5159881.0,99.0,131.0,132.0,130.0,335.0,
JFC0557,22.0,16.0,23.0,40.0,33.0,-12.69,-16.19,11.93,-8.338,-19.438666666666663,11,5,7,13,-7.829999999999998,0,0,8.31424878398,0.28669823393,0.291982910479,0.0100683762234,246.0,7548335.0,240.0,158.0,161.0,155.0,335.0,
ASD0577,40.0,48.0,36.0,14.0,37.0,-7.82,-23.79,12.47,-16.380666666666666,-23.899,10,5,16,18,-18.814999999999998,0,0,2.81940003236,0.281940003236,0.341355100343,0.0341355100343,33.0,905467.0,0.0,32.0,85.0,83.0,335.0,
GRM0868,21.0,25.0,20.0,13.0,28.0,-4.17,-10.82,6.37,-11.758000000000003,-21.769666666666666,15,9,13,15,-13.775000000000002,0,0,12.8250266213,0.298256433053,0.341355100343,0.00793849070565,226.0,6664121.0,0.0,134.0,0.0,0.0,335.0,
AAL0706,37.0,14.0,28.0,13.0,25.0,-5.93,-12.35,6.56,-10.249666666666668,-20.385666666666665,19,10,16,18,-9.010000000000002,0,0,1.47271565176,0.294543130351,0.286702672782,0.0573405345564,17.0,561035.0,8.0,17.0,0.0,0.0,335.0,
RVC0232,34.0,20.0,47.0,38.0,25.0,-11.99,-26.77,16.91,-13.053999999999998,-23.732666666666667,9,5,6,7,-12.690000000000001,0,0,8.9230684539,0.287840917868,0.30438175398,0.00981876625743,629.0,18554849.0,367.0,261.0,160.0,147.0,335.0,
TCD0009,44.0,28.0,44.0,38.0,23.0,-17.5,-33.37,19.69,0,0,0,0,0,0,0,0,0,9.737003478,0.295060711455,0.341355100343,0.0103440939498,39.0,1086123.0,22.0,39.0,0.0,154.0,335.0,
ASM0575,42.0,25.0,21.0,45.0,30.0,-23.5,-28.37,17.59,-15.858,-23.746333333333332,11,5,15,18,-19.28,0,0,1.76012508785,0.293354181308,0.286702672782,0.047783778797,50.0,1432329.0,57.0,46.0,154.0,141.0,335.0,
JLM0364,35.0,22.0,15.0,25.0,37.0,-12.14,-13.09,8.08,-15.272,-24.610500000000002,11,5,7,12,-14.610000000000001,0,0,12.8512746348,0.292074423518,0.341355100343,0.00775807046234,740.0,21961745.0,221.0,290.0,98.0,0.0,335.0,
FOB0756,42.0,41.0,34.0,20.0,27.0,-12.78,-28.13,15.09,-12.438666666666666,-22.154,14,6,14,20,-15.285000000000002,0,0,4.24975455495,0.303553896782,0.30438175398,0.0217415538557,68.0,2053250.0,69.0,66.0,162.0,166.0,413.0,
GCG0951,33.0,33.0,25.0,19.0,44.0,-6.54,-12.88,7.67,-11.709333333333335,-21.138666666666666,20,15,21,10,-11.04,0,0,3.19161491815,0.290146810741,0.341355100343,0.0310322818494,63.0,1850478.0,40.0,56.0,0.0,0.0,335.0,
AAV0450,44.0,24.0,36.0,41.0,33.0,-17.75,-27.18,16.8,-15.44833333333333,-25.244666666666667,12,5,12,14,-17.6,0,0,2.02389919588,0.289128456555,0.341355100343,0.0487650143347,19.0,530538.0,17.0,18.0,153.0,157.0,335.0,
CJV0286,18.0,14.0,17.0,13.0,26.0,-2.74,-5.81,3.93,-14.913999999999998,-25.918999999999997,10,4,6,7,-15.884999999999998,0,0,4.25080839954,0.283387226636,0.291982910479,0.0194655273653,198.0,6396780.0,189.0,140.0,0.0,0.0,335.0,
TDG0962,42.0,40.0,36.0,26.0,21.0,-16.14,-33.21,18.27,-11.389333333333333,-20.461000000000002,20,15,21,11,-10.799999999999997,0,0,2.72422777874,0.302691975415,0.286702672782,0.0318558525313,48.0,1525108.0,49.0,45.0,0.0,0.0,335.0,
SVL0803,27.0,35.0,20.0,36.0,32.0,-16.5,-24.27,15.26,-14.657333333333334,-25.556666666666665,4,1,5,8,-17.369999999999997,0,0,9.31006908238,0.300324809109,0.341355100343,0.0110114548498,182.0,5506930.0,66.0,146.0,0.0,0.0,335.0,
MDM0625,18.0,42.0,36.0,27.0,24.0,-8.97,-27.09,16.41,-13.190666666666667,-23.690666666666665,14,8,15,13,-16.995,0,0,18.8489493549,0.29451483367,0.30438175398,0.00475596490594,667.0,20175261.0,233.0,301.0,122.0,124.0,335.0,
GMF0738,30.0,40.0,45.0,20.0,18.0,-8.43,-30.24,16.86,-13.916666666666664,-24.520333333333333,13,6,15,14,-14.299999999999999,0,0,12.8539950315,0.292136250716,0.341355100343,0.00775807046234,570.0,17561800.0,0.0,236.0,130.0,133.0,335.0,
BER0314,23.0,20.0,18.0,19.0,32.0,-6.09,-9.46,6.21,-11.484000000000002,-21.876,20,10,13,17,-11.910000000000002,0,0,13.801086471,0.293640137682,0.341355100343,0.00726287447539,307.0,9253665.0,59.0,179.0,0.0,0.0,335.0,
AMR0400,19.0,16.0,47.0,28.0,28.0,-1.83,-15.75,11.04,-15.038571428571428,-24.848571428571432,7,4,7,5,-18.384999999999998,0,0,9.53074395552,0.288810422894,0.286702672782,0.00868795978127,441.0,13152023.0,0.0,247.0,159.0,160.0,335.0,
YCE0983,39.0,21.0,42.0,30.0,36.0,-8.82,-19.41,12.12,0,0,0,0,0,0,0,0,0,7.42107880941,0.296843152376,0.32992232246,0.0131968928984,256.0,7909466.0,317.0,163.0,0.0,0.0,335.0,
BJW0619,30.0,43.0,47.0,21.0,39.0,-3.8,-22.34,13.16,-13.362999999999998,-23.848999999999997,14,8,15,12,-17.115000000000002,0,0,14.7918459022,0.29003619416,0.30438175398,0.00596826968589,567.0,17309303.0,176.0,285.0,135.0,129.0,335.0,
TYB0779,24.0,20.0,35.0,36.0,34.0,-8.97,-17.78,12.46,-12.565666666666665,-22.498999999999995,15,6,13,19,-14.84,0,0,5.73370828171,0.30177412009,0.286702672782,0.0150896143569,76.0,2305980.0,107.0,73.0,152.0,136.0,335.0,
KBL0260,16.0,15.0,48.0,16.0,32.0,5.6,-7.88,6.02,-12.450666666666663,-22.499333333333333,9,6,8,5,-10.66,0,0,7.50349524585,0.288595970994,0.341355100343,0.0131290423209,138.0,4114159.0,0.0,100.0,0.0,0.0,335.0,
HCL0651,21.0,19.0,44.0,36.0,33.0,-5.9,-18.14,12.95,-11.723666666666668,-21.656333333333336,14,9,16,10,-12.360000000000001,0,0,5.21137099307,0.289520610726,0.286702672782,0.0159279262657,104.0,3160152.0,116.0,92.0,0.0,0.0,335.0,
SCP0130,42.0,18.0,35.0,32.0,24.0,-14.73,-24.46,14.52,-12.874333333333329,-23.104999999999997,13,6,15,16,-16.015,0,0,2.90925821236,0.290925821236,0.341355100343,0.0341355100343,57.0,1720584.0,69.0,52.0,153.0,157.0,335.0,
CMW0783,21.0,35.0,14.0,16.0,26.0,-9.04,-16.67,9.48,-12.563333333333333,-22.535999999999998,14,6,14,20,-14.285000000000002,0,0,4.07375730022,0.290982664302,0.286702672782,0.0204787623416,62.0,1832213.0,0.0,59.0,128.0,151.0,335.0,
RKF0164,40.0,42.0,17.0,18.0,42.0,-12.13,-18.16,9.72,0,0,0,0,0,0,0,0,0,8.06810711995,0.310311812306,0.341355100343,0.0131290423209,2047.0,61354245.0,1371.0,345.0,0.0,0.0,335.0,
