NGF0157,7.0,17.0,8.0,4.0,23,3,2010-01-04,2010-01-22,2010-01-29,
LRR0148,7.0,17.0,12.0,7.0,23,6,2010-01-04,2010-01-06,2010-01-12,2010-01-14,2010-01-22,2010-01-27,
IRM0931,7.5,16.0,0.0,0.0,29,-1
MOH0273,7.5,17.0,0.0,0.0,25,-1
LAP0338,7.5,18.0,0.0,0.0,30,-1
MHH0180,7.5,18.0,0.0,0.0,23,-1
NOB0181,7.5,18.0,0.0,0.0,28,-1
AHC0142,7.5,17.0,0.0,0.0,23,-1
CTR0341,7.5,18.0,0.0,0.0,30,-1
ATE0869,8.0,17.5,0.0,0.0,30,-1
NWK0215,8.0,15.5,0.0,0.0,27,-1
HVB0037,8.0,15.5,0.0,0.0,23,-1
ABC0174,8.0,15.5,0.0,0.0,25,-1
AJR0319,8.0,15.5,0.0,0.0,27,-1
JKJ0698,8.0,16.5,0.0,0.0,29,-1
JCR0172,8.0,15.5,0.0,0.0,25,-1
HAD0246,8.0,17.0,8.0,13.0,30,5,2010-01-21,2010-01-24,2010-01-26,2010-01-28,2010-01-29,
RRC0553,8.0,18.0,14.0,9.0,24,8,2010-01-04,2010-01-06,2010-01-12,2010-01-19,2010-01-26,2010-01-28,2010-01-29,2010-01-30,
IKP0472,8.0,18.0,19.0,14.0,30,12,2010-01-03,2010-01-05,2010-01-09,2010-01-11,2010-01-12,2010-01-21,2010-01-22,2010-01-23,2010-01-24,2010-01-26,2010-01-29,2010-01-31,
BRS0734,8.0,17.0,11.0,12.0,25,8,2010-01-04,2010-01-05,2010-01-13,2010-01-23,2010-01-25,2010-01-27,2010-01-28,2010-01-29,
HPH0075,8.0,17.0,7.0,5.0,23,3,2010-01-11,2010-01-21,2010-01-29,
RZC0746,8.0,17.0,16.0,16.0,29,12,2010-01-03,2010-01-05,2010-01-11,2010-01-18,2010-01-20,2010-01-22,2010-01-23,2010-01-25,2010-01-26,2010-01-28,2010-01-29,2010-01-31,
ESJ0670,8.0,16.0,13.0,15.0,28,11,2010-01-03,2010-01-05,2010-01-06,2010-01-09,2010-01-11,2010-01-22,2010-01-24,2010-01-25,2010-01-28,2010-01-29,2010-01-31,
IIW0249,8.0,17.0,8.0,13.0,24,8,2010-01-06,2010-01-12,2010-01-14,2010-01-19,2010-01-22,2010-01-26,2010-01-29,2010-01-30,
JKF0465,8.0,18.0,9.0,7.0,23,6,2010-01-06,2010-01-12,2010-01-22,2010-01-27,2010-01-29,2010-01-30,
AMW0392,8.0,19.0,9.0,8.0,27,4,2010-01-10,2010-01-20,2010-01-23,2010-01-28,
HSB0196,8.5,18.0,0.0,0.0,29,-1
YIC0195,8.5,18.0,0.0,0.0,28,-1
NAH0503,8.5,17.0,0.0,0.0,23,-1
WPR0368,6.5,16.0,8.0,0.0,25,-1
JDC0030,8.5,19.5,13.0,13.0,28,10,2010-01-03,2010-01-05,2010-01-09,2010-01-11,2010-01-15,2010-01-22,2010-01-25,2010-01-26,2010-01-29,2010-01-31,
HDD0806,8.5,20.5,15.0,13.0,29,10,2010-01-05,2010-01-10,2010-01-12,2010-01-16,2010-01-19,2010-01-22,2010-01-24,2010-01-25,2010-01-26,2010-01-31,
AOK0844,8.5,19.5,15.0,15.0,30,11,2010-01-05,2010-01-09,2010-01-11,2010-01-15,2010-01-18,2010-01-21,2010-01-22,2010-01-25,2010-01-28,2010-01-29,2010-01-30,
FKK0055,8.5,17.5,12.0,16.0,28,9,2010-01-03,2010-01-05,2010-01-11,2010-01-22,2010-01-23,2010-01-24,2010-01-26,2010-01-28,2010-01-29,
JHP0583,8.5,18.5,14.0,10.0,23,10,2010-01-04,2010-01-05,2010-01-07,2010-01-11,2010-01-13,2010-01-18,2010-01-21,2010-01-26,2010-01-28,2010-01-29,
RAW0915,8.5,19.5,0.0,0.0,22,-1
SSJ0784,8.5,16.5,15.0,13.0,27,10,2010-01-04,2010-01-10,2010-01-13,2010-01-22,2010-01-23,2010-01-25,2010-01-26,2010-01-27,2010-01-28,2010-01-31,
FOB0756,8.5,16.5,8.0,9.0,25,5,2010-01-11,2010-01-21,2010-01-25,2010-01-27,2010-01-28,
CJM0521,9.0,17.0,17.0,14.0,29,12,2010-01-03,2010-01-05,2010-01-06,2010-01-09,2010-01-11,2010-01-15,2010-01-22,2010-01-24,2010-01-27,2010-01-28,2010-01-29,2010-01-30,
HLH0512,9.0,17.0,14.0,13.0,30,9,2010-01-03,2010-01-05,2010-01-11,2010-01-21,2010-01-22,2010-01-23,2010-01-28,2010-01-30,2010-01-31,
BQS0525,9.0,17.0,16.0,9.0,30,6,2010-01-03,2010-01-05,2010-01-18,2010-01-24,2010-01-25,2010-01-29,
BRB0355,9.0,17.0,13.0,15.0,29,10,2010-01-05,2010-01-09,2010-01-15,2010-01-20,2010-01-21,2010-01-22,2010-01-24,2010-01-27,2010-01-28,2010-01-31,
IAR0694,9.0,19.0,12.0,10.0,24,8,2010-01-06,2010-01-13,2010-01-18,2010-01-25,2010-01-26,2010-01-27,2010-01-28,2010-01-30,
SMH0291,9.0,18.0,16.0,16.0,28,13,2010-01-05,2010-01-09,2010-01-15,2010-01-19,2010-01-21,2010-01-22,2010-01-24,2010-01-25,2010-01-26,2010-01-27,2010-01-28,2010-01-29,2010-01-31,
BDI0533,9.0,17.0,11.0,13.0,27,8,2010-01-03,2010-01-05,2010-01-10,2010-01-12,2010-01-20,2010-01-23,2010-01-26,2010-01-27,
DAR0885,9.5,18.0,0.0,0.0,30,-1
ALB0892,9.5,18.0,0.0,0.0,29,-1
BSS0369,6.5,16.0,10.0,0.0,25,-1
DLM0051,7.0,15.5,9.0,0.0,26,-1
CMB0912,7.5,16.0,0.0,0.0,26,-1
SBN0971,7.5,16.0,0.0,0.0,26,-1
LBH0942,7.5,16.0,0.0,0.0,27,-1
MLM0950,7.5,16.0,0.0,0.0,25,-1
LBF0214,8.0,15.5,0.0,1.0,27,-1
NAF0326,8.0,15.5,0.0,0.0,26,-1
QOS0878,8.0,17.5,0.0,0.0,27,-1
TDS0984,8.0,17.5,0.0,0.0,27,-1
RAM0447,8.0,18.0,15.0,14.0,27,12,2010-01-04,2010-01-06,2010-01-07,2010-01-11,2010-01-13,2010-01-18,2010-01-26,2010-01-27,2010-01-28,2010-01-29,2010-01-30,2010-01-31,
EHB0420,8.0,18.0,5.0,9.0,27,2,2010-01-26,2010-01-29,
DRR0242,8.0,18.0,13.0,15.0,26,11,2010-01-04,2010-01-06,2010-01-07,2010-01-11,2010-01-12,2010-01-13,2010-01-21,2010-01-24,2010-01-26,2010-01-27,2010-01-28,
NGC0058,8.0,19.0,10.0,7.0,25,4,2010-01-06,2010-01-11,2010-01-24,2010-01-29,
OBH0499,8.5,17.0,0.0,0.0,28,-1
MAD0496,8.5,17.0,0.0,0.0,27,-1
MCD0125,8.5,19.0,0.0,0.0,26,-1
MCF0600,8.5,18.5,0.0,0.0,25,-1
JAJ0849,8.5,19.5,14.0,14.0,26,11,2010-01-04,2010-01-05,2010-01-07,2010-01-10,2010-01-16,2010-01-20,2010-01-22,2010-01-24,2010-01-26,2010-01-27,2010-01-28,
PTH0830,8.5,19.5,5.0,8.0,25,1,2010-01-12,
IIL0513,9.0,17.0,10.0,14.0,26,10,2010-01-04,2010-01-06,2010-01-11,2010-01-13,2010-01-18,2010-01-23,2010-01-24,2010-01-26,2010-01-28,2010-01-31,
