01/02/2010 06:49:00,NGF0157,PC-6056,Logon,
01/02/2010 06:50:00,LRR0148,PC-4275,Logon,
01/02/2010 06:53:04,LRR0148,PC-4124,Logon,
01/02/2010 07:00:00,IRM0931,PC-7188,Logon,
01/02/2010 07:00:00,MOH0273,PC-6699,Logon,
01/02/2010 07:07:00,LAP0338,PC-5758,Logon,
01/02/2010 07:08:00,MHH0180,PC-9822,Logon,
01/02/2010 07:08:00,NOB0181,PC-3446,Logon,
01/02/2010 07:13:00,AHC0142,PC-8893,Logon,
01/02/2010 07:14:00,CTR0341,PC-6184,Logon,
01/02/2010 07:24:53,LRR0148,PC-4124,Logoff,
01/02/2010 07:33:00,ATE0869,PC-1313,Logon,
01/02/2010 07:33:00,NWK0215,PC-8370,Logon,
01/02/2010 07:34:00,HVB0037,PC-7979,Logon,
01/02/2010 07:37:00,ABC0174,PC-5156,Logon,
01/02/2010 07:37:00,AJR0319,PC-4736,Logon,
01/02/2010 07:37:00,JKJ0698,PC-1917,Logon,
01/02/2010 07:38:00,JCR0172,PC-6713,Logon,
01/02/2010 07:40:42,NOB0181,PC-4124,Logon,
01/02/2010 07:46:00,HAD0246,PC-0926,Logon,
01/02/2010 07:46:00,RRC0553,PC-6672,Logon,
01/02/2010 07:46:55,NOB0181,PC-4124,Logoff,
01/02/2010 07:48:00,IKP0472,PC-3842,Logon,
01/02/2010 07:49:00,BRS0734,PC-4785,Logon,
01/02/2010 07:49:05,IKP0472,PC-4124,Logon,
01/02/2010 07:50:00,HPH0075,PC-2417,Logon,
01/02/2010 07:52:00,RZC0746,PC-7500,Logon,
01/02/2010 07:56:00,ESJ0670,PC-2321,Logon,
01/02/2010 07:56:00,IIW0249,PC-0843,Logon,
01/02/2010 07:56:00,JKF0465,PC-6797,Logon,
01/02/2010 07:58:00,AMW0392,PC-6163,Logon,
01/02/2010 07:58:29,IKP0472,PC-4124,Logoff,
01/02/2010 08:00:33,IRM0931,PC-4124,Logon,
01/02/2010 08:05:00,HSB0196,PC-8001,Logon,
01/02/2010 08:07:00,YIC0195,PC-9353,Logon,
