05/01/2010 01:42:55,BWP0202,PC-7445,Logon,
05/01/2010 01:45:30,RHO0732,PC-6232,Logoff,
05/01/2010 02:09:50,DMK0257,PC-1279,Logoff,
05/01/2010 02:16:56,RTO0313,PC-3311,Logon,
05/01/2010 02:21:12,RTO0313,PC-3311,Logoff,
05/01/2010 03:27:06,BIS0247,PC-9324,Logon,
05/01/2010 03:44:39,BAH0875,PC-1377,Logoff,
05/01/2010 03:54:32,KCO0122,PC-9174,Logoff,
05/01/2010 03:57:13,COF0120,PC-2559,Logon,
05/01/2010 04:02:55,EHB0420,PC-1586,Logon,
05/01/2010 04:29:44,WDO0870,PC-4690,Logon,
05/01/2010 05:05:54,BWP0202,PC-7445,Logoff,
05/01/2010 05:06:10,CLB0774,PC-7029,Logon,
05/01/2010 05:28:28,EHB0420,PC-1586,Logoff,
05/01/2010 05:34:52,AIP0394,PC-3942,Logon,
05/01/2010 05:37:28,COF0120,PC-2559,Logoff,
05/01/2010 05:55:29,PID0426,PC-9427,Logon,
05/01/2010 06:04:21,VCC0396,PC-4582,Logoff,
05/01/2010 06:20:57,WDV0573,PC-4983,Logon,
05/01/2010 06:22:32,BIS0247,PC-9324,Logoff,
05/01/2010 06:22:38,LBF0214,PC-3819,Logoff,
05/01/2010 06:26:53,PID0426,PC-9427,Logoff,
05/01/2010 06:37:58,PNH0761,PC-0365,Logon,
05/01/2010 06:42:25,PNH0761,PC-0365,Logoff,
05/01/2010 06:52:29,AIP0394,PC-3942,Logoff,
05/01/2010 06:55:50,JMC0925,PC-9881,Logoff,
05/01/2010 06:59:34,WDO0870,PC-4690,Logoff,
05/01/2010 07:04:00,NOB0181,PC-3446,Logon,
05/01/2010 07:05:00,CTR0341,PC-6184,Logon,
05/01/2010 07:08:00,AHC0142,PC-8893,Logon,
05/01/2010 07:12:00,MHH0180,PC-9822,Logon,
05/01/2010 07:12:13,JHP0583,PC-9083,Logon,
05/01/2010 07:15:00,LAP0338,PC-5758,Logon,
05/01/2010 07:15:00,LBH0942,PC-3640,Logon,
05/01/2010 07:17:00,IRM0931,PC-7188,Logon,
05/01/2010 07:17:00,MOH0273,PC-6699,Logon,
05/01/2010 07:30:23,JHP0583,PC-9083,Logoff,
05/01/2010 07:33:49,WDV0573,PC-4983,Logoff,
05/01/2010 07:35:00,NWK0215,PC-8370,Logon,
05/01/2010 07:38:33,CLB0774,PC-7029,Logoff,
05/01/2010 07:45:00,IKP0472,PC-3842,Logon,
05/01/2010 07:46:00,JCR0172,PC-6713,Logon,
05/01/2010 07:46:00,RAM0447,PC-2697,Logon,
05/01/2010 07:47:00,HRB0351,PC-0697,Logon,
05/01/2010 07:50:00,ESJ0670,PC-2321,Logon,
05/01/2010 07:50:00,JKF0465,PC-6797,Logon,
05/01/2010 07:54:00,ATE0869,PC-1313,Logon,
05/01/2010 07:56:00,AJR0319,PC-4736,Logon,
05/01/2010 07:56:00,GCL0016,PC-9408,Logon,
05/01/2010 07:56:00,RZC0746,PC-7500,Logon,
05/01/2010 07:58:00,GZC0735,PC-8219,Logon,
05/01/2010 08:00:00,BRS0734,PC-4785,Logon,
05/01/2010 08:00:00,IIW0249,PC-0843,Logon,
05/01/2010 08:01:00,HAD0246,PC-0926,Logon,
05/01/2010 08:02:00,BBS0422,PC-4551,Logon,
05/01/2010 08:04:00,MCD0125,PC-7295,Logon,
05/01/2010 08:13:00,NAH0503,PC-8267,Logon,
05/01/2010 08:15:00,HDD0806,PC-6032,Logon,
05/01/2010 08:15:00,WPR0368,PC-9842,Logon,
05/01/2010 08:22:00,IBS0836,PC-6382,Logon,
05/01/2010 08:23:00,JDC0030,PC-0246,Logon,
05/01/2010 08:26:00,AOK0844,PC-4659,Logon,
05/01/2010 08:27:00,HSB0196,PC-8001,Logon,
05/01/2010 08:27:00,JHP0583,PC-9083,Logon,
05/01/2010 08:30:00,FOB0756,PC-6204,Logon,
05/01/2010 08:30:00,RAW0915,PC-2113,Logon,
05/01/2010 08:37:00,FKK0055,PC-0435,Logon,
05/01/2010 08:53:00,IAR0694,PC-2804,Logon,
05/01/2010 08:53:00,MDH0686,PC-9901,Logon,
05/01/2010 09:00:00,HLH0512,PC-2288,Logon,
05/01/2010 09:02:00,SBH0537,PC-2139,Logon,
05/01/2010 09:05:00,SMH0291,PC-3571,Logon,
05/01/2010 09:12:00,CJM0521,PC-6249,Logon,
05/01/2010 09:13:00,ALB0892,PC-2744,Logon,
05/01/2010 11:06:36,MHH0180,PC-9822,Logon,
05/01/2010 11:19:47,MDH0686,PC-9901,Logon,
05/01/2010 11:22:28,CTR0341,PC-6184,Logon,
05/01/2010 11:28:21,MCD0125,PC-7295,Logon,
05/01/2010 11:29:05,AJR0319,PC-4736,Logon,
05/01/2010 11:30:19,AHC0142,PC-8893,Logon,
05/01/2010 12:24:21,IRM0931,PC-7188,Logon,
05/01/2010 12:28:00,ATE0869,PC-1313,Logon,
05/01/2010 12:32:44,RZC0746,PC-7500,Logon,
05/01/2010 12:47:16,LBH0942,PC-3640,Logon,
05/01/2010 12:48:47,NWK0215,PC-8370,Logon,
05/01/2010 12:51:24,WPR0368,PC-0777,Logon,
05/01/2010 12:53:58,LAP0338,PC-5758,Logon,
05/01/2010 12:54:50,HRB0351,PC-0697,Logon,
05/01/2010 12:56:00,GCL0016,PC-9408,Logon,
05/01/2010 12:59:34,HAD0246,PC-0926,Logon,
05/01/2010 12:59:53,GZC0735,PC-8219,Logon,
05/01/2010 13:09:25,WPR0368,PC-0777,Logoff,
05/01/2010 13:16:43,JCR0172,PC-6713,Logon,
05/01/2010 13:17:28,IAR0694,PC-4124,Logon,
05/01/2010 13:23:44,JHP0583,PC-9083,Logon,
05/01/2010 13:26:01,IBS0836,PC-6382,Logon,
05/01/2010 13:38:10,RAW0915,PC-2113,Logon,
05/01/2010 13:40:17,FOB0756,PC-6204,Logon,
05/01/2010 13:51:17,FKK0055,PC-0435,Logon,
05/01/2010 14:00:50,IAR0694,PC-4124,Logoff,
05/01/2010 14:15:35,JDC0030,PC-0246,Logon,
05/01/2010 14:33:45,SBH0537,PC-2139,Logon,
