user_id,O_Score,C_Score,E_Score,A_Score,N_Score,CPB-I,CPB-O,JS_Score,Team_CPB-I-mean,Team_CPB-O-mean,Users-less-mean-A,Users-less-mean-A and C,Users-less-mean-C,Users-High-mean-N,Team_CPB-I-median,Team_CPB-O-median,leader-CPB-I,leader-CPB-O,dis_ocean,dis_os,cnt_send,cnt_send_size,cnt_send_attach,cnt_send_days,cnt_email_days,cnt_late_days,cnt_early_days,month_work_days,
CEL0561,40.0,39.0,36.0,19.0,40.0,-7.81,-20.47,11.35,-8.663333333333332,-19.153333333333336,10,5,8,13,-5.51,0,0,45.6043474837,46.0,21.0,658953.0,24.0,16.0,33.0,33.0,104.0,
JFC0557,22.0,16.0,23.0,40.0,33.0,-12.69,-16.19,11.93,-8.338,-19.438666666666663,11,5,7,13,-7.829999999999998,0,0,69.9661675056,54.0,23.0,746090.0,25.0,18.0,41.0,42.0,104.0,
ASD0577,40.0,48.0,36.0,14.0,37.0,-7.82,-23.79,12.47,-16.380666666666666,-23.899,10,5,16,18,-18.814999999999998,0,0,46.5080638169,30.0,1.0,41201.0,0.0,1.0,24.0,27.0,104.0,
MAR0955,36.0,44.0,23.0,44.0,25.0,-25.01,-37.41,22.29,-11.093666666666667,-20.320999999999998,21,15,21,11,-10.825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,
GRM0868,21.0,25.0,20.0,13.0,28.0,-4.17,-10.82,6.37,-11.758000000000003,-21.769666666666666,15,9,13,15,-13.775000000000002,0,0,13.7113092008,30.0,47.0,1354649.0,0.0,35.0,0.0,0.0,104.0,
AAL0706,37.0,14.0,28.0,13.0,25.0,-5.93,-12.35,6.56,-10.249666666666668,-20.385666666666665,19,10,16,18,-9.010000000000002,0,0,71.6186162884,32.0,2.0,85110.0,0.0,2.0,0.0,0.0,104.0,
RVC0232,34.0,20.0,47.0,38.0,25.0,-11.99,-26.77,16.91,-13.053999999999998,-23.732666666666667,9,5,6,7,-12.690000000000001,0,0,82.4465073142,48.0,3.0,80325.0,1.0,3.0,43.0,41.0,104.0,
TCD0009,44.0,28.0,44.0,38.0,23.0,-17.5,-33.37,19.69,0,0,0,0,0,0,0,0,0,78.8533715185,48.0,4.0,96864.0,1.0,4.0,0.0,43.0,104.0,
ASM0575,42.0,25.0,21.0,45.0,30.0,-23.5,-28.37,17.59,-15.858,-23.746333333333332,11,5,15,18,-19.28,0,0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,39.0,104.0,
JLM0364,35.0,22.0,15.0,25.0,37.0,-12.14,-13.09,8.08,-15.272,-24.610500000000002,11,5,7,12,-14.610000000000001,0,0,56.5330926627,46.0,53.0,1589110.0,24.0,38.0,30.0,0.0,104.0,
FOB0756,42.0,41.0,34.0,20.0,27.0,-12.78,-28.13,15.09,-12.438666666666666,-22.154,14,6,14,20,-15.285000000000002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,47.0,126.0,
GCG0951,33.0,33.0,25.0,19.0,44.0,-6.54,-12.88,7.67,-11.709333333333335,-21.138666666666666,20,15,21,10,-11.04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,
HWY0038,47.0,39.0,40.0,22.0,24.0,-14.04,-31.45,16.84,-15.6405,-25.324,9,3,9,12,-18.195,0,0,45.2397317915,32.0,2.0,81051.0,0.0,2.0,33.0,8.0,104.0,
AAV0450,44.0,24.0,36.0,41.0,33.0,-17.75,-27.18,16.8,-15.44833333333333,-25.244666666666667,12,5,12,14,-17.6,0,0,92.8665040313,76.0,5.0,128810.0,6.0,5.0,40.0,41.0,104.0,
CJV0286,18.0,14.0,17.0,13.0,26.0,-2.74,-5.81,3.93,-14.913999999999998,-25.918999999999997,10,4,6,7,-15.884999999999998,0,0,48.6374752975,46.0,8.0,241845.0,2.0,8.0,0.0,0.0,104.0,
TDG0962,42.0,40.0,36.0,26.0,21.0,-16.14,-33.21,18.27,-11.389333333333333,-20.461000000000002,20,15,21,11,-10.799999999999997,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,
SVL0803,27.0,35.0,20.0,36.0,32.0,-16.5,-24.27,15.26,-14.657333333333334,-25.556666666666665,4,1,5,8,-17.369999999999997,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,
QOS0878,18.0,12.0,20.0,16.0,29.0,-2.24,-5.11,3.97,-11.82233333333333,-21.960000000000004,15,9,13,15,-13.775000000000002,0,0,143.417221106,122.0,1062.0,31813006.0,723.0,118.0,0.0,0.0,113.0,
MDM0625,18.0,42.0,36.0,27.0,24.0,-8.97,-27.09,16.41,-13.190666666666667,-23.690666666666665,14,8,15,13,-16.995,0,0,181.419934953,156.0,95.0,2856206.0,27.0,56.0,34.0,34.0,104.0,
GMF0738,30.0,40.0,45.0,20.0,18.0,-8.43,-30.24,16.86,-13.916666666666664,-24.520333333333333,13,6,15,14,-14.299999999999999,0,0,169.037523648,138.0,133.0,4002533.0,0.0,70.0,33.0,31.0,104.0,
BER0314,23.0,20.0,18.0,19.0,32.0,-6.09,-9.46,6.21,-11.484000000000002,-21.876,20,10,13,17,-11.910000000000002,0,0,36.9594372252,24.0,1.0,14100.0,0.0,1.0,0.0,0.0,104.0,
AMR0400,19.0,16.0,47.0,28.0,28.0,-1.83,-15.75,11.04,-15.038571428571428,-24.848571428571432,7,4,7,5,-18.384999999999998,0,0,84.3330489154,44.0,2.0,67192.0,0.0,2.0,46.0,43.0,104.0,
YCE0983,39.0,21.0,42.0,30.0,36.0,-8.82,-19.41,12.12,0,0,0,0,0,0,0,0,0,29.8663690461,16.0,1.0,30506.0,4.0,1.0,0.0,0.0,104.0,
BJW0619,30.0,43.0,47.0,21.0,39.0,-3.8,-22.34,13.16,-13.362999999999998,-23.848999999999997,14,8,15,12,-17.115000000000002,0,0,77.3423945496,60.0,57.0,1619289.0,27.0,35.0,37.0,37.0,104.0,
DPS0262,20.0,25.0,20.0,14.0,32.0,-3.34,-9.1,5.68,-11.854666666666667,-22.418,9,6,8,5,-10.66,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,106.0,
TYB0779,24.0,20.0,35.0,36.0,34.0,-8.97,-17.78,12.46,-12.565666666666665,-22.498999999999995,15,6,13,19,-14.84,0,0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,39.0,104.0,
MAS0025,23.0,14.0,20.0,21.0,23.0,-7.65,-12.11,7.74,0,0,0,0,0,0,0,0,0,112.185649404,48.0,3.0,58236.0,0.0,3.0,0.0,0.0,104.0,
KBL0260,16.0,15.0,48.0,16.0,32.0,5.6,-7.88,6.02,-12.450666666666663,-22.499333333333333,9,6,8,5,-10.66,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,
GHL0460,21.0,37.0,24.0,17.0,35.0,-5.13,-14.93,8.96,-15.869,-25.653000000000002,11,5,13,14,-18.814999999999998,0,0,24.3721152139,30.0,2.0,59663.0,2.0,2.0,44.0,46.0,104.0,
FMG0527,43.0,38.0,35.0,38.0,28.0,-19.85,-34.09,19.94,-12.830666666666666,-23.575666666666667,13,10,16,13,-13.394999999999998,0,0,85.0861133971,62.0,8.0,198136.0,12.0,7.0,42.0,34.0,104.0,
HCL0651,21.0,19.0,44.0,36.0,33.0,-5.9,-18.14,12.95,-11.723666666666668,-21.656333333333336,14,9,16,10,-12.360000000000001,0,0,32.2180073872,30.0,7.0,243340.0,15.0,7.0,0.0,0.0,104.0,
