user_id,O_Score,C_Score,E_Score,A_Score,N_Score,CPB-I,CPB-O,JS_Score,Team_CPB-I-mean,Team_CPB-O-mean,Users-less-mean-A,Users-less-mean-A and C,Users-less-mean-C,Users-High-mean-N,Team_CPB-I-median,Team_CPB-O-median,leader-CPB-I,leader-CPB-O,dis_ocean,dis_os,cnt_send,cnt_send_size,cnt_send_attach,cnt_send_days,cnt_email_days,cnt_late_days,cnt_early_days,month_work_days,
CEL0561,40.0,39.0,36.0,19.0,40.0,-7.81,-20.47,11.35,-8.663333333333332,-19.153333333333336,10,5,8,13,-5.51,0,0,530.278311442,404.0,166.0,5034101.0,97.0,127.0,100.0,103.0,272.0,
JFC0557,22.0,16.0,23.0,40.0,33.0,-12.69,-16.19,11.93,-8.338,-19.438666666666663,11,5,7,13,-7.829999999999998,0,0,657.825662035,432.0,237.0,7287966.0,225.0,151.0,127.0,125.0,272.0,
ASD0577,40.0,48.0,36.0,14.0,37.0,-7.82,-23.79,12.47,-16.380666666666666,-23.899,10,5,16,18,-18.814999999999998,0,0,222.68700248,188.0,23.0,634662.0,0.0,23.0,68.0,66.0,272.0,
MAR0955,36.0,44.0,23.0,44.0,25.0,-25.01,-37.41,22.29,-11.093666666666667,-20.320999999999998,21,15,21,11,-10.825,0,0,196.026702982,152.0,26.0,767719.0,0.0,25.0,0.0,0.0,272.0,
GRM0868,21.0,25.0,20.0,13.0,28.0,-4.17,-10.82,6.37,-11.758000000000003,-21.769666666666666,15,9,13,15,-13.775000000000002,0,0,765.517188568,514.0,208.0,6148756.0,0.0,119.0,0.0,0.0,272.0,
AAL0706,37.0,14.0,28.0,13.0,25.0,-5.93,-12.35,6.56,-10.249666666666668,-20.385666666666665,19,10,16,18,-9.010000000000002,0,0,140.369190981,108.0,17.0,561035.0,8.0,17.0,0.0,0.0,272.0,
RVC0232,34.0,20.0,47.0,38.0,25.0,-11.99,-26.77,16.91,-13.053999999999998,-23.732666666666667,9,5,6,7,-12.690000000000001,0,0,627.089770149,446.0,432.0,12967632.0,279.0,201.0,132.0,123.0,272.0,
TCD0009,44.0,28.0,44.0,38.0,23.0,-17.5,-33.37,19.69,0,0,0,0,0,0,0,0,0,720.086815237,450.0,28.0,743784.0,19.0,28.0,0.0,125.0,272.0,
ASM0575,42.0,25.0,21.0,45.0,30.0,-23.5,-28.37,17.59,-15.858,-23.746333333333332,11,5,15,18,-19.28,0,0,125.238229589,106.0,25.0,743974.0,37.0,23.0,125.0,112.0,272.0,
JLM0364,35.0,22.0,15.0,25.0,37.0,-12.14,-13.09,8.08,-15.272,-24.610500000000002,11,5,7,12,-14.610000000000001,0,0,893.796614868,592.0,511.0,15218452.0,164.0,229.0,82.0,0.0,272.0,
FOB0756,42.0,41.0,34.0,20.0,27.0,-12.78,-28.13,15.09,-12.438666666666666,-22.154,14,6,14,20,-15.285000000000002,0,0,253.749880053,182.0,39.0,1245640.0,44.0,39.0,133.0,138.0,339.0,
GCG0951,33.0,33.0,25.0,19.0,44.0,-6.54,-12.88,7.67,-11.709333333333335,-21.138666666666666,20,15,21,10,-11.04,0,0,198.737220132,168.0,39.0,1140637.0,26.0,34.0,0.0,0.0,272.0,
AAV0450,44.0,24.0,36.0,41.0,33.0,-17.75,-27.18,16.8,-15.44833333333333,-25.244666666666667,12,5,12,14,-17.6,0,0,185.411589292,150.0,18.0,501713.0,17.0,17.0,123.0,127.0,272.0,
CJV0286,18.0,14.0,17.0,13.0,26.0,-2.74,-5.81,3.93,-14.913999999999998,-25.918999999999997,10,4,6,7,-15.884999999999998,0,0,447.116902953,262.0,92.0,2951212.0,92.0,74.0,0.0,0.0,272.0,
TDG0962,42.0,40.0,36.0,26.0,21.0,-16.14,-33.21,18.27,-11.389333333333333,-20.461000000000002,20,15,21,11,-10.799999999999997,0,0,205.524817969,212.0,33.0,1006526.0,37.0,31.0,0.0,0.0,272.0,
SVL0803,27.0,35.0,20.0,36.0,32.0,-16.5,-24.27,15.26,-14.657333333333334,-25.556666666666665,4,1,5,8,-17.369999999999997,0,0,612.419117576,466.0,174.0,5290810.0,63.0,138.0,0.0,0.0,272.0,
MDM0625,18.0,42.0,36.0,27.0,24.0,-8.97,-27.09,16.41,-13.190666666666667,-23.690666666666665,14,8,15,13,-16.995,0,0,1225.6614856,882.0,241.0,7220170.0,70.0,135.0,95.0,101.0,272.0,
GMF0738,30.0,40.0,45.0,20.0,18.0,-8.43,-30.24,16.86,-13.916666666666664,-24.520333333333333,13,6,15,14,-14.299999999999999,0,0,954.222137053,662.0,395.0,12243289.0,0.0,185.0,101.0,102.0,272.0,
BER0314,23.0,20.0,18.0,19.0,32.0,-6.09,-9.46,6.21,-11.484000000000002,-21.876,20,10,13,17,-11.910000000000002,0,0,1058.30753589,686.0,297.0,8917518.0,56.0,171.0,0.0,0.0,272.0,
AMR0400,19.0,16.0,47.0,28.0,28.0,-1.83,-15.75,11.04,-15.038571428571428,-24.848571428571432,7,4,7,5,-18.384999999999998,0,0,631.905103434,368.0,21.0,633484.0,0.0,21.0,129.0,127.0,272.0,
YCE0983,39.0,21.0,42.0,30.0,36.0,-8.82,-19.41,12.12,0,0,0,0,0,0,0,0,0,478.434631565,346.0,249.0,7682735.0,293.0,156.0,0.0,0.0,272.0,
BJW0619,30.0,43.0,47.0,21.0,39.0,-3.8,-22.34,13.16,-13.362999999999998,-23.848999999999997,14,8,15,12,-17.115000000000002,0,0,1125.35119397,686.0,187.0,5583765.0,68.0,119.0,112.0,108.0,272.0,
