LCE Feats for KNG0672
2010-02-05,ANM0123,1.0,['2010-01-07'],20064.0,0.0
2010-05-14,MAD0496,1.0,['2010-02-01'],16901.0,0.0
2010-07-21,EGD0409,1.0,['2010-04-14'],35665.0,5.0
2010-07-27,BIH0745,1.0,['2010-01-14'],31074.0,2.0
2010-08-09,JMB0308,1.0,['2010-01-08'],16850.0,0.0
2010-08-19,RMW0542,2.0,['2010-02-15'; '2010-08-11'],57822.0,2.0
2010-09-02,RAR0725,1.0,['2010-02-26'],16441.0,0.0
2010-09-10,MOS0047,1.0,['2010-08-23'],19804.0,0.0
2010-09-10,SEJ0677,104.0,['2010-01-04'; '2010-01-05'; '2010-01-06'; '2010-01-08'; '2010-01-11'; '2010-01-12'; '2010-01-13'; '2010-01-18'; '2010-01-21'; '2010-01-27'; '2010-01-29'; '2010-02-02'; '2010-02-04'; '2010-02-05'; '2010-02-09'; '2010-02-10'; '2010-02-15'; '2010-02-16'; '2010-02-22'; '2010-02-24'; '2010-03-01'; '2010-03-08'; '2010-03-09'; '2010-03-10'; '2010-03-11'; '2010-03-12'; '2010-03-22'; '2010-03-24'; '2010-03-30'; '2010-04-01'; '2010-04-05'; '2010-04-06'; '2010-04-12'; '2010-04-13'; '2010-04-15'; '2010-04-16'; '2010-04-19'; '2010-04-21'; '2010-04-28'; '2010-05-04'; '2010-05-05'; '2010-05-06'; '2010-05-07'; '2010-05-10'; '2010-05-20'; '2010-05-21'; '2010-05-25'; '2010-05-26'; '2010-05-27'; '2010-06-02'; '2010-06-08'; '2010-06-09'; '2010-06-16'; '2010-06-21'; '2010-06-24'; '2010-06-28'; '2010-07-06'; '2010-07-09'; '2010-07-12'; '2010-07-14'; '2010-07-15'; '2010-07-19'; '2010-07-22'; '2010-07-28'; '2010-07-30'; '2010-08-02'; '2010-08-03'; '2010-08-05'; '2010-08-06'; '2010-08-10'; '2010-08-16'; '2010-08-17'; '2010-08-18'; '2010-08-27'; '2010-08-30'; '2010-09-08'; '2010-09-10'],3003608.0,79.0
2010-10-08,SSR0278,1.0,['2010-03-15'],33335.0,0.0
