LCE Feats for NCH0179
2010-03-19,HMM0108,1.0,['2010-02-04'],24589.0,0.0
2010-03-26,CAC0889,1.0,['2010-03-23'],23765.0,0.0
2010-05-12,BRS0734,1.0,['2010-03-25'],35774.0,1.0
2010-05-20,OLB0749,1.0,['2010-02-05'],39014.0,0.0
2010-06-18,GTD0219,1.0,['2010-03-19'],19832.0,1.0
2010-08-17,EHB0824,1.0,['2010-03-16'],48337.0,6.0
2010-08-20,DIB0081,1.0,['2010-06-29'],28818.0,0.0
2010-09-10,ALB0892,1.0,['2010-05-14'],43379.0,0.0
2010-09-10,RHL0992,1.0,['2010-05-28'],26360.0,1.0
2010-10-08,RAB0589,1.0,['2010-08-02'],24514.0,3.0
2010-10-15,CCA0046,1.0,['2010-05-25'],25682.0,0.0
2010-10-28,EHD0584,1.0,['2010-07-09'],24409.0,1.0
2010-11-17,AAM0658,1.0,['2010-05-20'],35373.0,0.0
2010-11-19,SOB0360,1.0,['2010-02-25'],24636.0,1.0
2010-11-24,PGH0184,63.0,['2010-01-07'; '2010-01-12'; '2010-01-18'; '2010-01-19'; '2010-01-29'; '2010-02-01'; '2010-02-03'; '2010-02-16'; '2010-02-18'; '2010-02-25'; '2010-03-03'; '2010-03-10'; '2010-03-11'; '2010-03-12'; '2010-03-18'; '2010-03-22'; '2010-03-25'; '2010-03-30'; '2010-04-01'; '2010-04-06'; '2010-04-22'; '2010-04-26'; '2010-04-28'; '2010-05-04'; '2010-05-12'; '2010-05-13'; '2010-05-20'; '2010-05-24'; '2010-06-01'; '2010-06-11'; '2010-06-15'; '2010-06-21'; '2010-06-25'; '2010-06-28'; '2010-06-29'; '2010-07-01'; '2010-07-09'; '2010-07-13'; '2010-07-14'; '2010-07-15'; '2010-07-23'; '2010-08-06'; '2010-08-10'; '2010-08-11'; '2010-08-13'; '2010-08-30'; '2010-08-31'; '2010-09-10'; '2010-10-07'; '2010-10-11'; '2010-10-21'; '2010-11-17'],1828232.0,51.0
