LCE Feats for RHC0335
2010-06-18,GTD0219,1.0,['2010-05-18'],29448.0,0.0
2010-08-19,RMW0542,1.0,['2010-01-22'],20013.0,0.0
2010-08-24,AAF0535,1.0,['2010-01-14'],39196.0,0.0
2010-10-08,RAB0589,1.0,['2010-02-01'],17861.0,0.0
2010-11-24,PGH0184,25.0,['2010-02-05'; '2010-02-08'; '2010-03-31'; '2010-04-15'; '2010-04-16'; '2010-04-21'; '2010-04-22'; '2010-04-30'; '2010-05-07'; '2010-06-10'; '2010-06-15'; '2010-06-22'; '2010-06-28'; '2010-07-01'; '2010-08-19'; '2010-09-17'; '2010-09-22'; '2010-09-30'; '2010-10-01'; '2010-10-11'; '2010-10-14'; '2010-10-22'; '2010-11-17'],760454.0,0.0
2010-12-02,MHH0180,18.0,['2010-01-26'; '2010-02-03'; '2010-02-09'; '2010-02-25'; '2010-02-26'; '2010-03-04'; '2010-03-16'; '2010-04-12'; '2010-05-07'; '2010-05-26'; '2010-08-06'; '2010-08-18'; '2010-09-21'; '2010-10-04'; '2010-11-15'; '2010-11-29'; '2010-11-30'],536611.0,0.0
2010-12-03,IUB0565,1.0,['2010-01-11'],30755.0,0.0
2011-01-06,HFB0347,21.0,['2010-01-21'; '2010-02-19'; '2010-03-09'; '2010-03-10'; '2010-03-30'; '2010-04-20'; '2010-04-30'; '2010-05-05'; '2010-05-20'; '2010-06-17'; '2010-07-14'; '2010-07-22'; '2010-07-28'; '2010-07-30'; '2010-08-05'; '2010-08-24'; '2010-09-10'; '2010-09-21'; '2010-11-12'; '2010-12-09'; '2010-12-13'],620204.0,0.0
2011-02-22,CCL0068,1.0,['2010-07-02'],26276.0,0.0
2011-03-10,SNC0187,29.0,['2010-01-11'; '2010-01-25'; '2010-02-24'; '2010-03-22'; '2010-03-23'; '2010-03-25'; '2010-04-05'; '2010-04-13'; '2010-05-07'; '2010-05-13'; '2010-06-07'; '2010-06-11'; '2010-06-15'; '2010-06-17'; '2010-06-23'; '2010-07-12'; '2010-07-22'; '2010-08-18'; '2010-08-30'; '2010-09-08'; '2010-09-30'; '2010-11-10'; '2010-12-08'; '2010-12-28'; '2011-01-21'; '2011-01-27'; '2011-02-09'; '2011-02-28'],898155.0,0.0
2011-03-11,KNG0672,1.0,['2010-07-01'],14827.0,0.0
2011-04-29,JLM0364,1.0,['2011-01-27'],36023.0,0.0
2011-04-29,FSB0399,1.0,['2010-12-13'],28980.0,0.0
