LCE Feats for JJB0127
2010-02-05,ANM0123,18.0,['2010-01-07'; '2010-01-12'; '2010-01-15'; '2010-01-22'; '2010-01-26'; '2010-01-27'; '2010-01-28'; '2010-02-01'; '2010-02-02'; '2010-02-03'; '2010-02-04'; '2010-02-05'],529187.0,0.0
2010-03-19,HMM0108,1.0,['2010-03-11'],16943.0,0.0
2010-07-19,MCD0125,144.0,['2010-01-04'; '2010-01-08'; '2010-01-11'; '2010-01-15'; '2010-01-18'; '2010-01-20'; '2010-01-21'; '2010-01-26'; '2010-01-28'; '2010-01-29'; '2010-02-01'; '2010-02-02'; '2010-02-03'; '2010-02-04'; '2010-02-05'; '2010-02-10'; '2010-02-11'; '2010-02-16'; '2010-02-17'; '2010-02-22'; '2010-02-23'; '2010-02-24'; '2010-02-25'; '2010-02-26'; '2010-03-01'; '2010-03-02'; '2010-03-03'; '2010-03-05'; '2010-03-08'; '2010-03-09'; '2010-03-10'; '2010-03-11'; '2010-03-12'; '2010-03-15'; '2010-03-16'; '2010-03-18'; '2010-03-22'; '2010-03-23'; '2010-03-26'; '2010-03-29'; '2010-03-30'; '2010-04-05'; '2010-04-06'; '2010-04-07'; '2010-04-13'; '2010-04-14'; '2010-04-15'; '2010-04-19'; '2010-04-20'; '2010-04-21'; '2010-04-23'; '2010-04-26'; '2010-04-27'; '2010-04-28'; '2010-04-29'; '2010-04-30'; '2010-05-05'; '2010-05-07'; '2010-05-10'; '2010-05-11'; '2010-05-13'; '2010-05-14'; '2010-05-17'; '2010-05-18'; '2010-05-19'; '2010-05-24'; '2010-05-28'; '2010-06-01'; '2010-06-02'; '2010-06-07'; '2010-06-09'; '2010-06-10'; '2010-06-11'; '2010-06-14'; '2010-06-16'; '2010-06-17'; '2010-06-18'; '2010-06-22'; '2010-06-23'; '2010-06-28'; '2010-06-29'; '2010-07-01'; '2010-07-02'; '2010-07-06'; '2010-07-08'; '2010-07-09'; '2010-07-14'; '2010-07-15'; '2010-07-16'],4212338.0,0.0
2010-07-23,LOM0086,1.0,['2010-04-16'],20300.0,0.0
2010-08-13,BBS0039,1.0,['2010-06-22'],27751.0,0.0
2010-08-24,AAF0535,1.0,['2010-05-11'],25855.0,0.0
2010-09-08,WRM0963,1.0,['2010-01-12'],18161.0,0.0
2010-09-10,ALB0892,1.0,['2010-07-13'],18118.0,0.0
2010-09-22,DIB0285,1.0,['2010-09-20'],27558.0,0.0
2010-10-15,BLS0678,1.0,['2010-03-09'],29069.0,0.0
2010-11-05,MPM0220,1.0,['2010-04-05'],25268.0,0.0
2010-11-15,RGG0064,1.0,['2010-09-09'],63127.0,0.0
2010-11-18,TAP0551,1.0,['2010-01-21'],19696.0,0.0
2010-11-23,JMH0543,1.0,['2010-03-17'],25246.0,0.0
2010-11-24,GHL0460,1.0,['2010-01-11'],17326.0,0.0
2010-11-24,PGH0184,1.0,['2010-04-15'],27620.0,0.0
2010-12-08,KSP0357,1.0,['2010-01-07'],30520.0,0.0
2010-12-13,TNM0961,1.0,['2010-06-29'],15044.0,0.0
2010-12-14,HJB0742,2.0,['2010-02-15'; '2010-06-29'],95897.0,0.0
2010-12-14,GOK0238,1.0,['2010-11-08'],51053.0,0.0
2010-12-15,EDB0714,1.0,['2010-03-03'],29457.0,0.0
2011-01-06,HFB0347,1.0,['2010-08-31'],23640.0,0.0
2011-01-07,DRR0162,1.0,['2010-09-07'],33266.0,0.0
2011-01-12,ENC0234,1.0,['2010-08-25'],33126.0,0.0
2011-01-14,YWW0660,1.0,['2011-01-10'],22797.0,0.0
2011-01-14,COF0120,1.0,['2010-12-02'],33459.0,0.0
2011-01-20,KRL0501,1.0,['2010-04-07'],12801.0,0.0
2011-02-11,BCB0679,1.0,['2010-04-15'],30046.0,0.0
2011-03-11,KNG0672,1.0,['2010-08-25'],33126.0,0.0
2011-03-18,NRD0548,1.0,['2010-04-23'],42317.0,0.0
2011-03-24,MMB0488,1.0,['2010-06-09'],25179.0,0.0
2011-04-05,CEJ0109,1.0,['2010-12-14'],43573.0,0.0
2011-04-06,NWT0098,1.0,['2010-01-08'],24267.0,0.0
2011-04-20,DGN0480,2.0,['2010-03-05'; '2010-08-18'],70015.0,0.0
2011-04-29,RKF0164,1.0,['2011-03-15'],19620.0,0.0
