LCE Feats for NWT0098
2010-05-20,OLB0749,1.0,['2010-03-05'],32241.0,0.0
2010-06-08,BVN0514,1.0,['2010-03-31'],26614.0,2.0
2010-09-02,IJM0776,1.0,['2010-05-10'],37285.0,0.0
2010-09-03,CAH0936,1.0,['2010-01-15'],22420.0,0.0
2010-10-07,XHW0498,1.0,['2010-08-12'],30766.0,0.0
2010-10-15,BLS0678,1.0,['2010-02-19'],23071.0,1.0
2010-11-02,BTL0226,1.0,['2010-08-02'],22940.0,0.0
2010-11-17,AAM0658,1.0,['2010-01-08'],19258.0,0.0
2010-12-02,MHH0180,1.0,['2010-04-27'],18279.0,0.0
2010-12-13,VFM0814,1.0,['2010-10-14'],50810.0,4.0
2010-12-15,EDB0714,1.0,['2010-06-14'],16134.0,0.0
2010-12-30,ICS0956,1.0,['2010-09-23'],25151.0,0.0
2011-01-06,MSH0040,1.0,['2010-05-25'],22025.0,1.0
2011-01-20,KRL0501,1.0,['2010-09-16'],28235.0,2.0
2011-01-27,FMG0527,1.0,['2010-09-14'],21959.0,0.0
2011-02-09,UCH0519,1.0,['2010-10-01'],31453.0,1.0
2011-02-11,RGH0728,1.0,['2010-09-27'],29124.0,0.0
2011-03-04,MDH0580,1.0,['2010-10-26'],42068.0,7.0
2011-03-08,LUR0896,1.0,['2010-04-20'],33676.0,0.0
2011-03-18,FSC0601,1.0,['2010-01-20'],21692.0,1.0
2011-03-18,NRD0548,2.0,['2010-05-10'; '2011-03-18'],72884.0,0.0
2011-04-11,GBM0603,2.0,['2010-03-05'; '2010-08-23'],40485.0,0.0
2011-04-26,HKB0418,1.0,['2010-12-20'],36270.0,1.0
2011-04-29,RKF0164,1.0,['2011-01-17'],32585.0,0.0
2011-04-29,FSB0399,1.0,['2011-03-07'],25835.0,0.0
