LCE Feats for CAH0936
2010-05-12,BRS0734,2.0,['2010-03-19'; '2010-04-08'],54033.0,1.0
2010-06-30,BMS0877,1.0,['2010-02-19'],22286.0,0.0
2010-08-12,PNL0301,1.0,['2010-02-16'],78878.0,1.0
2010-08-16,AHG0634,1.0,['2010-05-04'],21892.0,2.0
2010-09-08,WRM0963,1.0,['2010-02-16'],35039.0,1.0
2010-09-10,MOS0047,1.0,['2010-02-01'],21774.0,0.0
2010-09-22,DIB0285,1.0,['2010-04-07'],18141.0,2.0
2010-10-07,AJR0932,108.0,['2010-01-05'; '2010-01-08'; '2010-01-12'; '2010-01-14'; '2010-01-18'; '2010-01-19'; '2010-01-21'; '2010-01-22'; '2010-01-28'; '2010-02-01'; '2010-02-02'; '2010-02-03'; '2010-02-04'; '2010-02-08'; '2010-02-09'; '2010-02-10'; '2010-02-16'; '2010-02-17'; '2010-02-23'; '2010-02-24'; '2010-02-26'; '2010-03-01'; '2010-03-04'; '2010-03-05'; '2010-03-09'; '2010-03-16'; '2010-03-19'; '2010-03-26'; '2010-03-29'; '2010-03-30'; '2010-03-31'; '2010-04-06'; '2010-04-07'; '2010-04-08'; '2010-04-14'; '2010-04-19'; '2010-04-22'; '2010-04-23'; '2010-04-29'; '2010-05-04'; '2010-05-06'; '2010-05-07'; '2010-05-10'; '2010-05-19'; '2010-05-20'; '2010-05-21'; '2010-05-26'; '2010-05-27'; '2010-05-28'; '2010-06-08'; '2010-06-10'; '2010-06-11'; '2010-06-14'; '2010-06-15'; '2010-06-16'; '2010-06-23'; '2010-06-28'; '2010-07-06'; '2010-07-07'; '2010-07-08'; '2010-07-16'; '2010-07-21'; '2010-07-22'; '2010-07-28'; '2010-07-29'; '2010-07-30'; '2010-08-02'; '2010-08-03'; '2010-08-04'; '2010-08-06'; '2010-08-09'; '2010-08-10'; '2010-08-11'; '2010-08-12'; '2010-08-13'; '2010-08-16'; '2010-08-20'; '2010-08-23'; '2010-08-26'; '2010-09-01'; '2010-09-02'],3167174.0,97.0
2010-10-29,JJM0203,1.0,['2010-07-01'],32169.0,4.0
2010-11-30,AKR0057,1.0,['2010-07-26'],35286.0,0.0
2010-12-20,FTM0406,1.0,['2010-01-22'],29294.0,0.0
2010-12-24,ABC0174,1.0,['2010-03-31'],44034.0,0.0
2011-02-21,IKR0401,1.0,['2010-05-05'],21108.0,0.0
2011-02-23,DCH0843,1.0,['2010-06-24'],19788.0,1.0
2011-03-04,MAR0955,1.0,['2010-07-09'],32461.0,0.0
2011-03-17,QCH0110,1.0,['2010-08-04'],49735.0,0.0
2011-04-11,NRO0768,1.0,['2010-03-15'],24168.0,0.0
2011-04-12,HBO0413,1.0,['2010-08-10'],26008.0,0.0
