LCE Feats for MOP0763
2010-07-16,JGT0221,1.0,['2010-02-05'],25305.0,0.0
2010-08-25,BDV0168,1.0,['2010-04-19'],44969.0,0.0
2010-09-02,IJM0776,24.0,['2010-01-07'; '2010-01-08'; '2010-01-26'; '2010-01-27'; '2010-01-28'; '2010-02-03'; '2010-03-01'; '2010-03-18'; '2010-04-12'; '2010-04-15'; '2010-05-03'; '2010-05-05'; '2010-05-07'; '2010-05-28'; '2010-06-18'; '2010-06-22'; '2010-06-25'; '2010-06-28'; '2010-06-29'; '2010-07-08'; '2010-07-09'; '2010-07-12'; '2010-07-14'],709582.0,0.0
2010-10-15,BLS0678,1.0,['2010-05-12'],33407.0,0.0
2010-11-24,GHL0460,1.0,['2010-04-20'],32133.0,0.0
2010-11-24,PGH0184,1.0,['2010-08-03'],36381.0,0.0
2010-12-06,MBG0438,1.0,['2010-04-16'],20402.0,0.0
2011-01-27,FMG0527,1.0,['2010-01-12'],40119.0,0.0
2011-03-04,MDH0580,1.0,['2011-01-12'],22090.0,0.0
2011-04-11,NRO0768,42.0,['2010-01-11'; '2010-01-19'; '2010-01-22'; '2010-02-01'; '2010-02-04'; '2010-02-17'; '2010-02-25'; '2010-03-04'; '2010-03-22'; '2010-03-31'; '2010-04-01'; '2010-04-05'; '2010-04-19'; '2010-04-20'; '2010-04-21'; '2010-04-30'; '2010-05-20'; '2010-06-03'; '2010-06-04'; '2010-07-02'; '2010-07-14'; '2010-07-21'; '2010-07-30'; '2010-08-16'; '2010-08-26'; '2010-08-27'; '2010-08-31'; '2010-09-16'; '2010-09-20'; '2010-09-29'; '2010-10-18'; '2010-11-11'; '2010-12-15'; '2010-12-17'; '2011-02-08'; '2011-03-01'; '2011-03-03'; '2011-03-22'; '2011-03-23'; '2011-03-29'],1160782.0,0.0
