LCE Feats for TDS0984
2010-02-19,BQS0525,1.0,['2010-01-15'],24690.0,0.0
2010-04-01,RRC0553,1.0,['2010-03-25'],18010.0,0.0
2010-05-06,QOS0878,1.0,['2010-01-19'],24781.0,0.0
2010-05-14,MAD0496,1.0,['2010-03-10'],26622.0,0.0
2010-07-23,LOM0086,1.0,['2010-02-05'],19751.0,0.0
2010-07-27,BIH0745,1.0,['2010-02-27'],23447.0,1.0
2010-08-13,BBS0039,1.0,['2010-06-27'],45504.0,0.0
2010-08-16,AHG0634,1.0,['2010-04-09'],20265.0,0.0
2010-08-24,AAF0535,1.0,['2010-01-12'],47574.0,0.0
2010-09-02,IJM0776,1.0,['2010-01-08'],15844.0,0.0
2010-09-03,CAH0936,1.0,['2010-06-07'],20033.0,0.0
2010-09-07,SLT0907,1.0,['2010-03-15'],31097.0,0.0
2010-09-22,DIB0285,1.0,['2010-04-30'],28181.0,0.0
2010-09-24,IAT0263,2.0,['2010-01-12'; '2010-09-09'],58455.0,0.0
