LCE Feats for MAD0753
2010-02-11,DGM0754,10.0,['2010-01-07'; '2010-01-08'; '2010-01-12'; '2010-01-14'; '2010-01-18'; '2010-01-20'; '2010-01-22'; '2010-01-29'; '2010-02-02'; '2010-02-11'],257230.0,5.0
2010-02-19,EDA0684,1.0,['2010-01-18'],24656.0,1.0
2010-02-23,LPH0572,1.0,['2010-01-05'],30665.0,3.0
2010-03-26,CAC0889,1.0,['2010-02-12'],20967.0,0.0
2010-05-12,BRS0734,55.0,['2010-01-07'; '2010-01-11'; '2010-01-12'; '2010-01-13'; '2010-01-14'; '2010-01-19'; '2010-01-22'; '2010-01-25'; '2010-01-29'; '2010-02-03'; '2010-02-04'; '2010-02-08'; '2010-02-09'; '2010-02-10'; '2010-02-11'; '2010-02-12'; '2010-02-15'; '2010-02-18'; '2010-02-19'; '2010-02-22'; '2010-03-05'; '2010-03-10'; '2010-03-17'; '2010-03-18'; '2010-03-19'; '2010-03-22'; '2010-03-24'; '2010-03-29'; '2010-03-31'; '2010-04-01'; '2010-04-07'; '2010-04-08'; '2010-04-12'; '2010-04-14'; '2010-04-16'; '2010-04-22'; '2010-04-26'; '2010-04-29'; '2010-05-03'; '2010-05-04'],1644634.0,17.0
2010-05-20,OLB0749,45.0,['2010-01-08'; '2010-01-12'; '2010-01-13'; '2010-01-19'; '2010-01-22'; '2010-01-27'; '2010-02-01'; '2010-02-02'; '2010-02-09'; '2010-02-10'; '2010-02-12'; '2010-02-15'; '2010-02-22'; '2010-02-25'; '2010-02-26'; '2010-03-01'; '2010-03-03'; '2010-03-04'; '2010-03-05'; '2010-03-10'; '2010-03-16'; '2010-03-18'; '2010-03-19'; '2010-03-24'; '2010-03-29'; '2010-03-30'; '2010-03-31'; '2010-04-05'; '2010-04-08'; '2010-04-13'; '2010-04-16'; '2010-04-19'; '2010-04-22'; '2010-04-23'; '2010-04-29'; '2010-05-03'; '2010-05-04'; '2010-05-11'; '2010-05-13'; '2010-05-14'; '2010-05-20'],1348638.0,32.0
2010-07-27,BIH0745,81.0,['2010-01-04'; '2010-01-07'; '2010-01-12'; '2010-01-14'; '2010-01-15'; '2010-01-18'; '2010-01-20'; '2010-01-22'; '2010-01-25'; '2010-01-26'; '2010-02-01'; '2010-02-02'; '2010-02-03'; '2010-02-05'; '2010-02-09'; '2010-02-10'; '2010-02-11'; '2010-02-12'; '2010-02-18'; '2010-02-19'; '2010-02-22'; '2010-03-04'; '2010-03-05'; '2010-03-16'; '2010-03-18'; '2010-03-22'; '2010-03-24'; '2010-03-26'; '2010-03-29'; '2010-03-30'; '2010-03-31'; '2010-04-01'; '2010-04-08'; '2010-04-13'; '2010-04-14'; '2010-04-15'; '2010-04-19'; '2010-04-21'; '2010-04-26'; '2010-05-04'; '2010-05-06'; '2010-05-11'; '2010-05-12'; '2010-05-17'; '2010-06-02'; '2010-06-04'; '2010-06-07'; '2010-06-15'; '2010-06-18'; '2010-06-24'; '2010-06-25'; '2010-07-01'; '2010-07-07'; '2010-07-13'; '2010-07-14'; '2010-07-20'; '2010-07-23'; '2010-07-26'],2456984.0,47.0
2010-08-04,RKD0604,2.0,['2010-02-09'; '2010-05-20'],44231.0,0.0
2010-08-13,BBS0039,1.0,['2010-05-18'],22016.0,0.0
2010-08-13,LCC0819,2.0,['2010-01-28'; '2010-05-19'],46580.0,2.0
2010-08-19,RMW0542,1.0,['2010-06-09'],23734.0,1.0
2010-08-20,DIB0081,1.0,['2010-01-04'],32879.0,2.0
2010-08-26,LJR0523,2.0,['2010-03-11'; '2010-06-03'],54614.0,0.0
2010-09-03,CAH0936,1.0,['2010-05-13'],26635.0,0.0
2010-09-07,SLT0907,1.0,['2010-04-16'],18700.0,4.0
2010-09-22,DIB0285,1.0,['2010-02-17'],22286.0,0.0
2010-10-04,BSS0369,1.0,['2010-06-07'],28932.0,0.0
2010-10-11,LQC0479,1.0,['2010-09-21'],35518.0,0.0
2010-10-15,BLS0678,1.0,['2010-06-18'],38160.0,3.0
2010-10-15,CCA0046,1.0,['2010-07-26'],27653.0,0.0
2010-10-16,MCF0600,1.0,['2010-06-21'],32981.0,0.0
2010-11-05,MPM0220,1.0,['2010-10-19'],18927.0,0.0
2010-11-17,AAM0658,1.0,['2010-01-05'],30665.0,3.0
2010-11-18,TAP0551,1.0,['2010-06-02'],32662.0,0.0
2010-11-24,CIM0926,2.0,['2010-06-08'; '2010-10-13'],46029.0,1.0
2010-11-24,PGH0184,2.0,['2010-06-25'; '2010-09-10'],43024.0,3.0
2010-12-09,BYP0070,1.0,['2010-08-18'],59657.0,0.0
