LCE Feats for WAB0143
2010-05-10,HRD0635,1.0,['2010-04-14'],25746.0,0.0
2010-06-30,BMS0877,1.0,['2010-03-16'],29476.0,0.0
2010-07-21,EGD0409,1.0,['2010-06-25'],18906.0,0.0
2010-07-23,LOM0086,1.0,['2010-04-08'],44230.0,0.0
2010-08-13,LCC0819,1.0,['2010-05-11'],22911.0,0.0
2010-09-07,SLT0907,1.0,['2010-01-28'],42967.0,0.0
2010-09-10,RHL0992,1.0,['2010-07-07'],34272.0,0.0
2010-09-10,SEJ0677,1.0,['2010-03-08'],38170.0,0.0
2010-10-08,FFC0891,1.0,['2010-04-16'],22733.0,0.0
2010-10-08,SSR0278,1.0,['2010-03-17'],17573.0,0.0
2010-10-28,EHD0584,1.0,['2010-08-16'],11600.0,0.0
2010-11-17,AAM0658,1.0,['2010-05-13'],26221.0,0.0
2010-11-24,GHL0460,1.0,['2010-07-14'],43184.0,0.0
2010-12-13,VFM0814,1.0,['2010-05-26'],13691.0,0.0
2010-12-24,ABC0174,1.0,['2010-09-29'],23295.0,0.0
2010-12-29,XWD0923,2.0,['2010-03-24'; '2010-10-21'],74320.0,0.0
2011-01-06,MSH0040,2.0,['2010-04-19'; '2010-07-14'],71133.0,0.0
2011-01-07,DRR0162,1.0,['2010-12-07'],30626.0,0.0
2011-01-14,YWW0660,1.0,['2010-01-28'],28307.0,0.0
2011-01-20,ASB0796,2.0,['2010-01-22'; '2010-09-01'],107297.0,0.0
2011-01-27,FMG0527,2.0,['2010-08-23'; '2010-10-21'],67768.0,0.0
2011-02-11,RGH0728,1.0,['2010-09-08'],19080.0,0.0
2011-03-04,VSA0230,1.0,['2010-12-17'],32154.0,0.0
2011-03-11,KNG0672,1.0,['2010-05-14'],38236.0,0.0
2011-03-18,FSC0601,1.0,['2010-12-09'],32849.0,0.0
2011-04-05,CEJ0109,1.0,['2010-07-21'],24290.0,0.0
