08/01/2010 00:32:47,BSS0369,PC-7019,Logon,
08/01/2010 00:40:44,BSS0369,PC-7019,Logoff,
08/01/2010 06:54:00,NGF0157,PC-6056,Logon,
08/01/2010 07:02:00,DLM0051,PC-0166,Logon,
08/01/2010 07:10:00,CMB0912,PC-6539,Logon,
08/01/2010 07:11:00,LAP0338,PC-5758,Logon,
08/01/2010 07:15:00,CTR0341,PC-6184,Logon,
08/01/2010 07:17:00,IRM0931,PC-7188,Logon,
08/01/2010 07:20:30,BSS0369,PC-5508,Logon,
08/01/2010 07:21:00,MLM0950,PC-9787,Logon,
08/01/2010 07:32:55,BSS0369,PC-5508,Logoff,
08/01/2010 07:39:00,NWK0215,PC-8370,Logon,
08/01/2010 07:45:00,ATE0869,PC-1313,Logon,
08/01/2010 07:45:00,KKW0879,PC-2531,Logon,
08/01/2010 07:45:00,RZC0746,PC-7500,Logon,
08/01/2010 07:47:00,JKF0465,PC-6797,Logon,
08/01/2010 07:47:00,LBF0214,PC-3819,Logon,
08/01/2010 07:47:00,NGC0058,PC-7558,Logon,
08/01/2010 07:48:00,AMW0392,PC-6163,Logon,
08/01/2010 07:53:00,IKP0472,PC-3842,Logon,
08/01/2010 07:53:00,RAM0447,PC-2697,Logon,
08/01/2010 07:54:00,AJR0319,PC-4736,Logon,
08/01/2010 07:55:00,HAD0246,PC-0926,Logon,
08/01/2010 07:57:00,EHB0420,PC-1586,Logon,
08/01/2010 08:00:00,IIW0249,PC-0843,Logon,
08/01/2010 08:02:00,ESJ0670,PC-2321,Logon,
08/01/2010 08:03:00,HPH0075,PC-2417,Logon,
08/01/2010 08:03:00,OBH0499,PC-7989,Logon,
08/01/2010 08:07:00,BSS0369,PC-3672,Logon,
08/01/2010 08:07:00,DRR0242,PC-5002,Logon,
08/01/2010 08:07:00,GZC0735,PC-8219,Logon,
08/01/2010 08:09:00,CSH0626,PC-6016,Logon,
08/01/2010 08:16:00,FOB0756,PC-6204,Logon,
08/01/2010 08:17:00,AOK0844,PC-4659,Logon,
08/01/2010 08:17:00,HSB0196,PC-8001,Logon,
08/01/2010 08:20:00,JHP0583,PC-9083,Logon,
08/01/2010 08:21:00,SSJ0784,PC-0840,Logon,
08/01/2010 08:24:00,MCF0600,PC-8790,Logon,
08/01/2010 08:31:00,IBS0836,PC-6382,Logon,
08/01/2010 08:31:00,PTH0830,PC-8118,Logon,
08/01/2010 08:32:00,HDD0806,PC-6032,Logon,
08/01/2010 08:37:00,IEB0153,PC-4040,Logon,
08/01/2010 08:54:00,IIL0513,PC-8067,Logon,
08/01/2010 08:56:00,HLH0512,PC-2288,Logon,
08/01/2010 09:00:00,ILJ0526,PC-7275,Logon,
08/01/2010 09:01:00,WIQ0567,PC-6113,Logon,
08/01/2010 09:06:00,NMS0280,PC-8262,Logon,
08/01/2010 09:12:00,CJM0521,PC-6249,Logon,
08/01/2010 09:13:00,BVC0790,PC-0008,Logon,
08/01/2010 09:17:00,ALB0892,PC-2744,Logon,
08/01/2010 09:34:11,DLM0051,PC-0166,Logon,
08/01/2010 09:50:07,RAM0447,PC-2697,Logon,
08/01/2010 10:29:10,AMW0392,PC-6163,Logon,
08/01/2010 10:51:13,HAD0246,PC-0926,Logon,
08/01/2010 11:30:50,WIQ0567,PC-6113,Logon,
08/01/2010 11:36:18,LAP0338,PC-5758,Logon,
08/01/2010 11:57:41,IKP0472,PC-4124,Logon,
08/01/2010 11:59:59,CSH0626,PC-6016,Logon,
08/01/2010 12:00:43,FOB0756,PC-6204,Logon,
