BSS0369,6.5,16.0,6.0,0.0,27,-1
NGF0157,7.0,17.0,11.0,11.0,28,7,2010-08-04,2010-08-09,2010-08-15,2010-08-21,2010-08-24,2010-08-26,2010-08-29,
DLM0051,7.0,15.5,9.0,0.0,26,-1
CMB0912,7.5,16.0,0.0,0.0,26,-1
LAP0338,7.5,18.0,0.0,0.0,31,-1
CTR0341,7.5,18.0,0.0,0.0,31,-1
IRM0931,7.5,16.0,0.0,0.0,28,-1
MLM0950,7.5,16.0,0.0,0.0,26,-1
NWK0215,8.0,15.5,0.0,0.0,26,-1
ATE0869,8.0,17.5,0.0,1.0,31,-1
KKW0879,8.0,17.5,0.0,0.0,24,-1
RZC0746,8.0,17.0,11.0,14.0,31,9,2010-08-04,2010-08-05,2010-08-08,2010-08-11,2010-08-13,2010-08-17,2010-08-29,2010-08-30,2010-08-31,
JKF0465,8.0,18.0,11.0,10.0,28,9,2010-08-04,2010-08-08,2010-08-09,2010-08-18,2010-08-20,2010-08-21,2010-08-23,2010-08-26,2010-08-31,
LBF0214,8.0,15.5,0.0,0.0,27,-1
NGC0058,8.0,19.0,7.0,9.0,26,4,2010-08-04,2010-08-05,2010-08-22,2010-08-31,
AMW0392,8.0,19.0,9.0,6.0,28,4,2010-08-05,2010-08-13,2010-08-19,2010-08-23,
IKP0472,8.0,18.0,14.0,9.0,31,6,2010-08-03,2010-08-09,2010-08-13,2010-08-21,2010-08-22,2010-08-23,
RAM0447,8.0,18.0,13.0,12.0,28,9,2010-08-07,2010-08-10,2010-08-11,2010-08-19,2010-08-21,2010-08-22,2010-08-27,2010-08-30,2010-08-31,
AJR0319,8.0,15.5,0.0,0.0,28,-1
HAD0246,8.0,17.0,6.0,14.0,31,4,2010-08-05,2010-08-08,2010-08-24,2010-08-25,
EHB0420,8.0,18.0,12.0,13.0,26,9,2010-08-02,2010-08-03,2010-08-05,2010-08-16,2010-08-19,2010-08-20,2010-08-22,2010-08-30,2010-08-31,
IIW0249,8.0,17.0,11.0,10.0,27,8,2010-08-02,2010-08-04,2010-08-10,2010-08-11,2010-08-12,2010-08-17,2010-08-20,2010-08-23,
ESJ0670,8.0,16.0,10.0,11.0,29,7,2010-08-01,2010-08-09,2010-08-10,2010-08-17,2010-08-23,2010-08-29,2010-08-30,
HPH0075,8.0,17.0,9.0,10.0,27,5,2010-08-09,2010-08-15,2010-08-29,2010-08-30,2010-08-31,
OBH0499,8.5,17.0,0.0,0.0,26,-1
DRR0242,8.0,18.0,9.0,11.0,26,8,2010-08-01,2010-08-10,2010-08-12,2010-08-13,2010-08-16,2010-08-24,2010-08-25,2010-08-26,
GZC0735,8.0,17.0,9.0,11.0,25,8,2010-08-02,2010-08-09,2010-08-13,2010-08-15,2010-08-18,2010-08-19,2010-08-20,2010-08-31,
CSH0626,8.0,17.0,10.0,12.0,27,8,2010-08-01,2010-08-02,2010-08-03,2010-08-10,2010-08-18,2010-08-19,2010-08-20,2010-08-30,
FOB0756,8.5,16.5,7.0,12.0,29,6,2010-08-03,2010-08-04,2010-08-12,2010-08-14,2010-08-16,2010-08-26,
AOK0844,8.5,19.5,10.0,15.0,31,8,2010-08-03,2010-08-06,2010-08-09,2010-08-16,2010-08-17,2010-08-22,2010-08-23,2010-08-27,
HSB0196,8.5,18.0,0.0,0.0,30,-1
JHP0583,8.5,18.5,8.0,13.0,28,7,2010-08-04,2010-08-09,2010-08-13,2010-08-14,2010-08-15,2010-08-25,2010-08-29,
SSJ0784,8.5,16.5,9.0,12.0,28,6,2010-08-04,2010-08-13,2010-08-17,2010-08-20,2010-08-22,2010-08-24,
MCF0600,8.5,18.5,0.0,0.0,26,-1
IBS0836,8.5,19.5,5.0,12.0,25,4,2010-08-01,2010-08-03,2010-08-09,2010-08-13,
PTH0830,8.5,19.5,9.0,8.0,26,7,2010-08-02,2010-08-05,2010-08-06,2010-08-09,2010-08-20,2010-08-23,2010-08-24,
HDD0806,8.5,20.5,7.0,10.0,29,6,2010-08-01,2010-08-08,2010-08-10,2010-08-16,2010-08-19,2010-08-22,
IEB0153,8.5,18.5,14.0,12.0,24,12,2010-08-01,2010-08-04,2010-08-06,2010-08-09,2010-08-10,2010-08-11,2010-08-12,2010-08-13,2010-08-16,2010-08-17,2010-08-24,2010-08-29,
IIL0513,9.0,17.0,12.0,11.0,27,10,2010-08-02,2010-08-03,2010-08-04,2010-08-11,2010-08-13,2010-08-16,2010-08-17,2010-08-20,2010-08-26,2010-08-27,
HLH0512,9.0,17.0,9.0,10.0,30,2,2010-08-22,2010-08-23,
ILJ0526,9.0,17.0,0.0,0.0,26,-1
WIQ0567,9.0,18.0,14.0,11.0,29,10,2010-08-01,2010-08-07,2010-08-11,2010-08-12,2010-08-13,2010-08-18,2010-08-23,2010-08-24,2010-08-26,2010-08-31,
NMS0280,9.5,18.0,0.0,0.0,27,-1
CJM0521,9.0,17.0,15.0,12.0,29,10,2010-08-01,2010-08-02,2010-08-03,2010-08-06,2010-08-10,2010-08-11,2010-08-12,2010-08-21,2010-08-22,2010-08-25,
BVC0790,9.5,18.0,0.0,0.0,26,-1
ALB0892,9.5,18.0,0.0,0.0,29,-1
KRV0372,6.5,16.0,9.0,0.0,22,-1
